,game_id,plyr_id,name,fntsy_pts
17831,310918017,10539,dante-hughes,0.0
17832,310925024,10539,dante-hughes,0.0
17833,311002024,10539,dante-hughes,0.0
17834,311009007,10539,dante-hughes,0.0
17835,311023020,10539,dante-hughes,0.0
17836,311031012,10539,dante-hughes,0.0
17837,311106024,10539,dante-hughes,0.0
17838,311110024,10539,dante-hughes,0.0
17839,311120003,10539,dante-hughes,0.0
17840,311127024,10539,dante-hughes,0.0
17841,311205030,10539,dante-hughes,0.0
17842,311211024,10539,dante-hughes,0.0
17843,311218024,10539,dante-hughes,0.0
17844,311224008,10539,dante-hughes,0.0
17845,300909018,10540,anthony-waters,0.0
17846,301017027,10540,anthony-waters,0.0
17847,301024018,10540,anthony-waters,0.0
17848,301107029,10540,anthony-waters,0.0
17849,301121018,10540,anthony-waters,0.0
17850,301125006,10540,anthony-waters,0.0
17851,301219033,10540,anthony-waters,0.0
17852,310108026,10540,anthony-waters,0.0
17853,300920025,10541,ray-mcdonald,0.0
17854,300926012,10541,ray-mcdonald,0.0
17855,301003001,10541,ray-mcdonald,0.0
17856,301010025,10541,ray-mcdonald,0.0
17857,301017025,10541,ray-mcdonald,0.0
17858,301024029,10541,ray-mcdonald,8.0
17859,301031025,10541,ray-mcdonald,0.0
17860,301114025,10541,ray-mcdonald,0.0
17861,301121025,10541,ray-mcdonald,0.0
17862,301212025,10541,ray-mcdonald,0.0
17863,301216024,10541,ray-mcdonald,0.0
17864,301226014,10541,ray-mcdonald,0.0
17865,310102025,10541,ray-mcdonald,0.0
17866,310911025,10541,ray-mcdonald,1.0
17867,310918025,10541,ray-mcdonald,1.0
17868,311002021,10541,ray-mcdonald,0.5
17869,311009025,10541,ray-mcdonald,0.0
17870,311016008,10541,ray-mcdonald,0.5
17871,311030025,10541,ray-mcdonald,0.0
17872,311113025,10541,ray-mcdonald,0.0
17873,311120025,10541,ray-mcdonald,0.0
17874,311124033,10541,ray-mcdonald,0.0
17875,311204025,10541,ray-mcdonald,1.0
17876,311211022,10541,ray-mcdonald,0.0
17877,311219025,10541,ray-mcdonald,0.5
17878,311224026,10541,ray-mcdonald,1.0
17879,320101014,10541,ray-mcdonald,0.0
17880,320122025,10541,ray-mcdonald,2.5
17881,320909009,10541,ray-mcdonald,0.0
17882,320916025,10541,ray-mcdonald,0.5
17883,320923016,10541,ray-mcdonald,0.0
17884,320930020,10541,ray-mcdonald,0.0
17885,321018025,10541,ray-mcdonald,0.0
17886,321029022,10541,ray-mcdonald,0.0
17887,321111025,10541,ray-mcdonald,0.0
17888,321119025,10541,ray-mcdonald,0.0
17889,321125018,10541,ray-mcdonald,0.0
17890,321202014,10541,ray-mcdonald,0.0
17891,321209025,10541,ray-mcdonald,0.0
17892,321216017,10541,ray-mcdonald,2.0
17893,321223026,10541,ray-mcdonald,0.0
17894,321230025,10541,ray-mcdonald,0.0
17895,330112025,10541,ray-mcdonald,0.0
17896,330120001,10541,ray-mcdonald,0.0
17897,330203025,10541,ray-mcdonald,1.0
17898,300103013,10543,johnnie-lee-higgins,7.1
17899,300912010,10543,johnnie-lee-higgins,0.2
17900,300919013,10543,johnnie-lee-higgins,0.0
17901,300926022,10543,johnnie-lee-higgins,0.0
17902,301003013,10543,johnnie-lee-higgins,3.8
17903,301010013,10543,johnnie-lee-higgins,0.0
17904,301017025,10543,johnnie-lee-higgins,0.0
17905,301024007,10543,johnnie-lee-higgins,0.0
17906,301031013,10543,johnnie-lee-higgins,0.0
17907,301107013,10543,johnnie-lee-higgins,2.6
17908,301121023,10543,johnnie-lee-higgins,3.7
17909,301128013,10543,johnnie-lee-higgins,0.0
17910,301205024,10543,johnnie-lee-higgins,0.0
17911,301212030,10543,johnnie-lee-higgins,0.0
17912,300103013,10544,michael-bush,2.2
17913,300926022,10544,michael-bush,1.3
17914,301003013,10544,michael-bush,11.6
17915,301010013,10544,michael-bush,19.5
17916,301017025,10544,michael-bush,5.9
17917,301024007,10544,michael-bush,12.5
17918,301031013,10544,michael-bush,16.6
17919,301107013,10544,michael-bush,1.7
17920,301121023,10544,michael-bush,5.1
17921,301128013,10544,michael-bush,0.1
17922,301205024,10544,michael-bush,15.5
17923,301212030,10544,michael-bush,2.2
17924,301219013,10544,michael-bush,14.4
17925,301226013,10544,michael-bush,3.4
17926,310102012,10544,michael-bush,23.1
17927,310912007,10544,michael-bush,3.0
17928,310918002,10544,michael-bush,8.3
17929,310925013,10544,michael-bush,11.7
17930,311002013,10544,michael-bush,14.1
17931,311009034,10544,michael-bush,0.9
17932,311016013,10544,michael-bush,3.7
17933,311023013,10544,michael-bush,11.1
17934,311106013,10544,michael-bush,18.9
17935,311110024,10544,michael-bush,30.2
17936,311120016,10544,michael-bush,16.9
17937,311127013,10544,michael-bush,15.3
17938,311204015,10544,michael-bush,4.5
17939,311211009,10544,michael-bush,15.7
17940,311218013,10544,michael-bush,13.9
17941,311224012,10544,michael-bush,9.4
17942,320101013,10544,michael-bush,7.9
17943,320909003,10544,michael-bush,16.2
17944,320913009,10544,michael-bush,5.4
17945,320923003,10544,michael-bush,13.3
17946,321001006,10544,michael-bush,3.7
17947,321007030,10544,michael-bush,5.2
17948,321022003,10544,michael-bush,3.3
17949,321028003,10544,michael-bush,0.5
17950,321104010,10544,michael-bush,3.3
17951,321111003,10544,michael-bush,1.4
17952,321119025,10544,michael-bush,2.7
17953,321125003,10544,michael-bush,17.9
17954,321202003,10544,michael-bush,3.9
17955,321209016,10544,michael-bush,0.6
17956,300103005,10545,adam-podlesh,0.0
17957,300912030,10545,adam-podlesh,0.0
17958,300926030,10545,adam-podlesh,0.0
17959,301003030,10545,adam-podlesh,0.0
17960,301018030,10545,adam-podlesh,0.0
17961,301024012,10545,adam-podlesh,0.0
17962,301031006,10545,adam-podlesh,0.0
17963,301114030,10545,adam-podlesh,0.0
17964,301121030,10545,adam-podlesh,0.0
17965,301128019,10545,adam-podlesh,0.0
17966,301205010,10545,adam-podlesh,0.0
17967,301212030,10545,adam-podlesh,0.0
17968,301219011,10545,adam-podlesh,0.0
17969,301226030,10545,adam-podlesh,0.0
17970,310102034,10545,adam-podlesh,0.0
17971,310911003,10545,adam-podlesh,0.0
17972,310918018,10545,adam-podlesh,0.0
17973,310925003,10545,adam-podlesh,0.0
17974,311002003,10545,adam-podlesh,0.0
17975,311010008,10545,adam-podlesh,0.0
17976,311016003,10545,adam-podlesh,0.0
17977,311023027,10545,adam-podlesh,0.0
17978,311107021,10545,adam-podlesh,0.0
17979,311113003,10545,adam-podlesh,0.0
17980,311120003,10545,adam-podlesh,0.0
17981,311127013,10545,adam-podlesh,0.0
17982,311204003,10545,adam-podlesh,0.0
17983,311211007,10545,adam-podlesh,0.0
17984,311218003,10545,adam-podlesh,0.0
17985,311225009,10545,adam-podlesh,0.0
17986,320101016,10545,adam-podlesh,0.0
17987,320909003,10545,adam-podlesh,0.0
17988,320913009,10545,adam-podlesh,0.0
17989,320923003,10545,adam-podlesh,0.0
17990,321001006,10545,adam-podlesh,0.0
17991,321007030,10545,adam-podlesh,0.0
17992,321022003,10545,adam-podlesh,0.0
17993,321028003,10545,adam-podlesh,0.0
17994,321104010,10545,adam-podlesh,0.0
17995,321111003,10545,adam-podlesh,0.0
17996,321119025,10545,adam-podlesh,0.0
17997,321125003,10545,adam-podlesh,0.0
17998,321202003,10545,adam-podlesh,0.0
17999,321209016,10545,adam-podlesh,0.0
18000,321216003,10545,adam-podlesh,0.0
18001,321223022,10545,adam-podlesh,0.0
18002,321230008,10545,adam-podlesh,0.0
18003,300103016,10546,brian-robison,1.0
18004,300117016,10546,brian-robison,0.0
18005,300926016,10546,brian-robison,1.0
18006,301011020,10546,brian-robison,0.0
18007,301031017,10546,brian-robison,0.0
18008,301107016,10546,brian-robison,0.0
18009,301114003,10546,brian-robison,0.0
18010,301121016,10546,brian-robison,0.0
18011,301128028,10546,brian-robison,1.0
18012,301205016,10546,brian-robison,0.0
18013,301228021,10546,brian-robison,0.0
18014,310911024,10546,brian-robison,0.5
18015,310918016,10546,brian-robison,0.0
18016,310925016,10546,brian-robison,2.0
18017,311002012,10546,brian-robison,0.0
18018,311009016,10546,brian-robison,2.0
18019,311016003,10546,brian-robison,0.0
18020,311023016,10546,brian-robison,0.0
18021,311114009,10546,brian-robison,0.0
18022,311120016,10546,brian-robison,1.0
18023,311127001,10546,brian-robison,0.0
18024,311204016,10546,brian-robison,0.0
18025,311211008,10546,brian-robison,0.5
18026,311218016,10546,brian-robison,0.0
18027,311224028,10546,brian-robison,1.0
18028,320101016,10546,brian-robison,1.0
18029,320909016,10546,brian-robison,0.0
18030,320916011,10546,brian-robison,0.0
18031,320923016,10546,brian-robison,0.0
18032,320930008,10546,brian-robison,0.0
18033,321007016,10546,brian-robison,1.0
18034,321014028,10546,brian-robison,0.0
18035,321021016,10546,brian-robison,3.5
18036,321025016,10546,brian-robison,0.0
18037,321104026,10546,brian-robison,1.0
18038,321111016,10546,brian-robison,0.0
18039,321125003,10546,brian-robison,0.0
18040,321202009,10546,brian-robison,0.0
18041,321209016,10546,brian-robison,1.0
18042,321216014,10546,brian-robison,1.0
18043,321230016,10546,brian-robison,1.0
18044,330105009,10546,brian-robison,0.0
18045,300103034,10547,isaiah-stanback,0.0
18046,321223030,10547,isaiah-stanback,0.6
18047,300103027,10550,tanard-jackson,2.0
18048,300912027,10550,tanard-jackson,0.0
18049,300919029,10550,tanard-jackson,0.0
18050,311016027,10550,tanard-jackson,2.0
18051,311023027,10550,tanard-jackson,2.0
18052,311106018,10550,tanard-jackson,0.0
18053,311113027,10550,tanard-jackson,0.0
18054,311127010,10550,tanard-jackson,0.0
18055,311204027,10550,tanard-jackson,0.0
18056,311211030,10550,tanard-jackson,0.0
18057,311217027,10550,tanard-jackson,0.0
18058,311224029,10550,tanard-jackson,0.0
18059,320101001,10550,tanard-jackson,0.0
18060,300103015,10552,paul-soliai,0.0
18061,300912002,10552,paul-soliai,0.0
18062,300919016,10552,paul-soliai,0.0
18063,300926015,10552,paul-soliai,0.0
18064,301004015,10552,paul-soliai,0.0
18065,301017009,10552,paul-soliai,0.0
18066,301024015,10552,paul-soliai,0.0
18067,301031004,10552,paul-soliai,0.0
18068,301107033,10552,paul-soliai,1.0
18069,301114015,10552,paul-soliai,0.0
18070,301118015,10552,paul-soliai,0.0
18071,301128013,10552,paul-soliai,0.0
18072,301205015,10552,paul-soliai,0.0
18073,301212020,10552,paul-soliai,1.0
18074,301219015,10552,paul-soliai,0.0
18075,301226015,10552,paul-soliai,0.0
18076,310102017,10552,paul-soliai,0.0
18077,310912015,10552,paul-soliai,0.0
18078,310918015,10552,paul-soliai,0.0
18079,310925005,10552,paul-soliai,0.0
18080,311002024,10552,paul-soliai,0.0
18081,311017020,10552,paul-soliai,0.0
18082,311023015,10552,paul-soliai,0.0
18083,311030019,10552,paul-soliai,0.0
18084,311106012,10552,paul-soliai,0.0
18085,311113015,10552,paul-soliai,0.0
18086,311120015,10552,paul-soliai,0.0
18087,311124006,10552,paul-soliai,0.0
18088,311204015,10552,paul-soliai,0.0
18089,311211015,10552,paul-soliai,0.0
18090,311218002,10552,paul-soliai,0.0
18091,311224017,10552,paul-soliai,0.0
18092,320101015,10552,paul-soliai,0.0
18093,320909034,10552,paul-soliai,0.0
18094,320916015,10552,paul-soliai,0.0
18095,320923015,10552,paul-soliai,0.0
18096,320930022,10552,paul-soliai,0.0
18097,321007004,10552,paul-soliai,0.5
18098,321014015,10552,paul-soliai,0.0
18099,321028020,10552,paul-soliai,0.0
18100,321104011,10552,paul-soliai,0.0
18101,321115002,10552,paul-soliai,0.0
18102,321125015,10552,paul-soliai,0.5
18103,321202015,10552,paul-soliai,0.5
18104,321223015,10552,paul-soliai,0.0
18105,321230017,10552,paul-soliai,0.0
18106,300103027,10553,stephen-nicholas,0.0
18107,300912023,10553,stephen-nicholas,0.0
18108,300919001,10553,stephen-nicholas,0.0
18109,301003001,10553,stephen-nicholas,0.0
18110,301010005,10553,stephen-nicholas,2.0
18111,301017021,10553,stephen-nicholas,0.0
18112,301024001,10553,stephen-nicholas,0.0
18113,301107001,10553,stephen-nicholas,0.0
18114,301111001,10553,stephen-nicholas,0.0
18115,301121014,10553,stephen-nicholas,0.0
18116,301128001,10553,stephen-nicholas,0.0
18117,301205027,10553,stephen-nicholas,0.0
18118,301212029,10553,stephen-nicholas,0.0
18119,301219026,10553,stephen-nicholas,0.0
18120,301227001,10553,stephen-nicholas,0.0
18121,310102001,10553,stephen-nicholas,0.0
18122,310115001,10553,stephen-nicholas,0.0
18123,310911003,10553,stephen-nicholas,0.0
18124,310918001,10553,stephen-nicholas,0.0
18125,311009001,10553,stephen-nicholas,0.0
18126,311016001,10553,stephen-nicholas,0.0
18127,311023008,10553,stephen-nicholas,0.0
18128,311106011,10553,stephen-nicholas,0.0
18129,311113001,10553,stephen-nicholas,0.0
18130,311120001,10553,stephen-nicholas,0.0
18131,311127001,10553,stephen-nicholas,0.0
18132,320909012,10553,stephen-nicholas,2.0
18133,320917001,10553,stephen-nicholas,0.0
18134,320923024,10553,stephen-nicholas,0.0
18135,320930001,10553,stephen-nicholas,0.0
18136,321007028,10553,stephen-nicholas,0.0
18137,321028021,10553,stephen-nicholas,0.0
18138,321104001,10553,stephen-nicholas,0.0
18139,321111018,10553,stephen-nicholas,1.0
18140,321118001,10553,stephen-nicholas,1.0
18141,321125027,10553,stephen-nicholas,0.0
18142,321129001,10553,stephen-nicholas,0.0
18143,321209029,10553,stephen-nicholas,0.0
18144,321216001,10553,stephen-nicholas,0.0
18145,321222008,10553,stephen-nicholas,0.0
18146,321230001,10553,stephen-nicholas,0.0
18147,330113001,10553,stephen-nicholas,0.0
18148,330120001,10553,stephen-nicholas,0.0
18149,300103015,10556,daniel-sepulveda,0.0
18150,300912023,10556,daniel-sepulveda,0.0
18151,300919010,10556,daniel-sepulveda,0.0
18152,300926027,10556,daniel-sepulveda,0.0
18153,301003023,10556,daniel-sepulveda,0.0
18154,301017023,10556,daniel-sepulveda,0.0
18155,301024015,10556,daniel-sepulveda,0.0
18156,301031018,10556,daniel-sepulveda,0.0
18157,301108004,10556,daniel-sepulveda,0.0
18158,301114023,10556,daniel-sepulveda,0.0
18159,301121023,10556,daniel-sepulveda,0.0
18160,301128002,10556,daniel-sepulveda,0.0
18161,301205033,10556,daniel-sepulveda,0.0
18162,310911033,10556,daniel-sepulveda,0.0
18163,310918023,10556,daniel-sepulveda,0.0
18164,310925011,10556,daniel-sepulveda,0.0
18165,311002034,10556,daniel-sepulveda,0.0
18166,311009023,10556,daniel-sepulveda,1.32
18167,311016023,10556,daniel-sepulveda,0.0
18168,311023022,10556,daniel-sepulveda,0.0
18169,311030023,10556,daniel-sepulveda,0.0
18170,300103008,10558,marvin-white,0.0
18171,301226004,10558,marvin-white,0.0
18172,301205019,10560,zak-deossie,0.0
18173,301213016,10560,zak-deossie,0.0
18174,300103002,1056,terrell-owens,12.5
18175,300912017,1056,terrell-owens,5.3
18176,300919004,1056,terrell-owens,5.7
18177,300926029,1056,terrell-owens,4.2
18178,301003005,1056,terrell-owens,28.2
18179,301010004,1056,terrell-owens,16.2
18180,301024001,1056,terrell-owens,14.8
18181,301031004,1056,terrell-owens,18.5
18182,301108004,1056,terrell-owens,26.1
18183,301114011,1056,terrell-owens,6.4
18184,301121004,1056,terrell-owens,12.3
18185,301125020,1056,terrell-owens,1.7
18186,301205004,1056,terrell-owens,10.7
18187,301212023,1056,terrell-owens,2.2
18188,310102028,10560,zak-deossie,0.0
18189,310911028,10560,zak-deossie,0.0
18190,311002022,10560,zak-deossie,0.0
18191,311009019,10560,zak-deossie,0.0
18192,311106017,10560,zak-deossie,0.0
18193,311204019,10560,zak-deossie,0.0
18194,311218019,10560,zak-deossie,0.0
18195,311224020,10560,zak-deossie,0.0
18196,320905019,10560,zak-deossie,0.0
18197,320916019,10560,zak-deossie,0.0
18198,321028006,10560,zak-deossie,0.0
18199,321104019,10560,zak-deossie,0.0
18200,321125019,10560,zak-deossie,0.0
18201,321209019,10560,zak-deossie,0.0
18202,321216001,10560,zak-deossie,0.0
18203,321230019,10560,zak-deossie,0.0
18204,320909007,10561,manny-ramirez,0.0
18205,321111029,10561,manny-ramirez,0.0
18206,300117016,10565,doug-free,0.0
18207,310911020,10565,doug-free,0.0
18208,320101019,10565,doug-free,0.0
18209,300926026,10566,fred-bennett,0.0
18210,301212023,10566,fred-bennett,0.0
18211,301031018,10568,jermon-bushrod,0.0
18212,320101018,10568,jermon-bushrod,0.0
18213,321209019,10568,jermon-bushrod,0.0
18214,300103014,10569,dashon-goldson,1.0
18215,300912026,10569,dashon-goldson,0.0
18216,300920025,10569,dashon-goldson,0.0
18217,300926012,10569,dashon-goldson,0.0
18218,301003001,10569,dashon-goldson,0.0
18219,301010025,10569,dashon-goldson,0.0
18220,301017025,10569,dashon-goldson,0.0
18221,301024029,10569,dashon-goldson,0.0
18222,301031025,10569,dashon-goldson,0.0
18223,301114025,10569,dashon-goldson,0.0
18224,301121025,10569,dashon-goldson,0.0
18225,301129022,10569,dashon-goldson,0.0
18226,301205009,10569,dashon-goldson,0.0
18227,301212025,10569,dashon-goldson,8.0
18228,301216024,10569,dashon-goldson,0.0
18229,301226014,10569,dashon-goldson,0.0
18230,310102025,10569,dashon-goldson,1.0
18231,310925004,10569,dashon-goldson,0.0
18232,311002021,10569,dashon-goldson,0.0
18233,311009025,10569,dashon-goldson,0.0
18234,311016008,10569,dashon-goldson,0.0
18235,311030025,10569,dashon-goldson,2.0
18236,311106028,10569,dashon-goldson,2.0
18237,311113025,10569,dashon-goldson,0.0
18238,311120025,10569,dashon-goldson,2.0
18239,311124033,10569,dashon-goldson,0.0
18240,311204025,10569,dashon-goldson,2.0
18241,311211022,10569,dashon-goldson,2.0
18242,311219025,10569,dashon-goldson,2.0
18243,311224026,10569,dashon-goldson,0.0
18244,320101014,10569,dashon-goldson,0.0
18245,320114025,10569,dashon-goldson,2.0
18246,320122025,10569,dashon-goldson,0.0
18247,320909009,10569,dashon-goldson,0.0
18248,320916025,10569,dashon-goldson,2.0
18249,320923016,10569,dashon-goldson,0.0
18250,320930020,10569,dashon-goldson,0.0
18251,321007025,10569,dashon-goldson,0.0
18252,321014025,10569,dashon-goldson,0.0
18253,321018025,10569,dashon-goldson,2.0
18254,321029022,10569,dashon-goldson,0.0
18255,321111025,10569,dashon-goldson,0.0
18256,321119025,10569,dashon-goldson,2.0
18257,321125018,10569,dashon-goldson,0.0
18258,321202014,10569,dashon-goldson,0.0
18259,321209025,10569,dashon-goldson,0.0
18260,321216017,10569,dashon-goldson,3.1
18261,321223026,10569,dashon-goldson,0.0
18262,321230025,10569,dashon-goldson,0.0
18263,330112025,10569,dashon-goldson,0.0
18264,330120001,10569,dashon-goldson,0.0
18265,330203025,10569,dashon-goldson,0.0
18266,301025006,10572,scott-chandler,0.0
18267,301107009,10572,scott-chandler,0.0
18268,301212002,10572,scott-chandler,0.0
18269,301219015,10572,scott-chandler,0.8
18270,301226002,10572,scott-chandler,0.0
18271,310102020,10572,scott-chandler,0.0
18272,310911012,10572,scott-chandler,18.3
18273,310918002,10572,scott-chandler,7.6
18274,310925002,10572,scott-chandler,7.0
18275,311002004,10572,scott-chandler,0.8
18276,311009002,10572,scott-chandler,0.4
18277,311016019,10572,scott-chandler,-0.3
18278,311030002,10572,scott-chandler,15.5
18279,311106002,10572,scott-chandler,2.4
18280,311113006,10572,scott-chandler,3.4
18281,311120015,10572,scott-chandler,7.1
18282,311127020,10572,scott-chandler,5.0
18283,311204002,10572,scott-chandler,2.8
18284,311224002,10572,scott-chandler,0.0
18285,320101017,10572,scott-chandler,2.9
18286,320909020,10572,scott-chandler,9.8
18287,320916002,10572,scott-chandler,11.3
18288,320923005,10572,scott-chandler,2.2
18289,320930002,10572,scott-chandler,18.2
18290,321007025,10572,scott-chandler,2.0
18291,321014022,10572,scott-chandler,0.4
18292,321021002,10572,scott-chandler,1.5
18293,321104034,10572,scott-chandler,5.1
18294,321111017,10572,scott-chandler,12.5
18295,321115002,10572,scott-chandler,3.0
18296,321125011,10572,scott-chandler,2.6
18297,321202002,10572,scott-chandler,7.1
18298,321209002,10572,scott-chandler,7.1
18299,321216002,10572,scott-chandler,5.8
18300,321223015,10572,scott-chandler,2.5
18301,300103007,10575,ryan-mcbean,0.0
18302,300912030,10575,ryan-mcbean,0.0
18303,300926007,10575,ryan-mcbean,0.0
18304,301003010,10575,ryan-mcbean,0.0
18305,301010033,10575,ryan-mcbean,0.0
18306,301017007,10575,ryan-mcbean,0.0
18307,301024007,10575,ryan-mcbean,0.0
18308,301031025,10575,ryan-mcbean,0.0
18309,301114007,10575,ryan-mcbean,0.0
18310,301122024,10575,ryan-mcbean,0.0
18311,301128007,10575,ryan-mcbean,0.0
18312,301205012,10575,ryan-mcbean,0.0
18313,310102007,10575,ryan-mcbean,0.0
18314,310925010,10575,ryan-mcbean,0.0
18315,311002009,10575,ryan-mcbean,0.0
18316,311009007,10575,ryan-mcbean,1.0
18317,311023015,10575,ryan-mcbean,0.0
18318,311030007,10575,ryan-mcbean,1.0
18319,311106013,10575,ryan-mcbean,0.0
18320,311113012,10575,ryan-mcbean,1.0
18321,311117007,10575,ryan-mcbean,0.0
18322,311127024,10575,ryan-mcbean,0.0
18323,311204016,10575,ryan-mcbean,1.0
18324,311218007,10575,ryan-mcbean,0.0
18325,311224002,10575,ryan-mcbean,0.0
18326,320101007,10575,ryan-mcbean,0.0
18327,320114017,10575,ryan-mcbean,0.0
18328,300103013,10577,antwan-barnes,1.0
18329,300912021,10577,antwan-barnes,0.0
18330,301017014,10577,antwan-barnes,0.0
18331,301024024,10577,antwan-barnes,2.0
18332,301031024,10577,antwan-barnes,0.0
18333,301107034,10577,antwan-barnes,0.0
18334,301122024,10577,antwan-barnes,0.0
18335,301128011,10577,antwan-barnes,0.0
18336,301205024,10577,antwan-barnes,0.0
18337,301212024,10577,antwan-barnes,1.0
18338,301216024,10577,antwan-barnes,1.0
18339,301226004,10577,antwan-barnes,0.0
18340,310102007,10577,antwan-barnes,0.5
18341,310911024,10577,antwan-barnes,1.0
18342,310925024,10577,antwan-barnes,1.0
18343,311031012,10577,antwan-barnes,1.0
18344,311106024,10577,antwan-barnes,2.0
18345,311110024,10577,antwan-barnes,1.0
18346,311120003,10577,antwan-barnes,0.0
18347,311127024,10577,antwan-barnes,0.0
18348,311205030,10577,antwan-barnes,0.0
18349,311211024,10577,antwan-barnes,1.0
18350,311218024,10577,antwan-barnes,4.0
18351,311224008,10577,antwan-barnes,0.0
18352,320101013,10577,antwan-barnes,0.0
18353,320910013,10577,antwan-barnes,0.0
18354,320916024,10577,antwan-barnes,0.0
18355,320923024,10577,antwan-barnes,1.0
18356,320930012,10577,antwan-barnes,0.0
18357,321007018,10577,antwan-barnes,0.0
18358,321015024,10577,antwan-barnes,0.0
18359,321028005,10577,antwan-barnes,0.0
18360,321101024,10577,antwan-barnes,0.0
18361,321118007,10577,antwan-barnes,0.0
18362,321125024,10577,antwan-barnes,2.0
18363,300116011,10579,clint-session,0.0
18364,300124011,10579,clint-session,0.0
18365,300207011,10579,clint-session,0.0
18366,300912034,10579,clint-session,0.0
18367,301003030,10579,clint-session,0.0
18368,301010011,10579,clint-session,0.0
18369,301017028,10579,clint-session,0.0
18370,301101011,10579,clint-session,1.0
18371,310911030,10579,clint-session,0.0
18372,310918020,10579,clint-session,0.0
18373,310925029,10579,clint-session,0.0
18374,311002030,10579,clint-session,0.0
18375,311009030,10579,clint-session,0.0
18376,311024030,10579,clint-session,0.0
18377,311030034,10579,clint-session,1.0
18378,311113011,10579,clint-session,0.0
18379,311120005,10579,clint-session,0.0
18380,300103013,10580,le'ron-mcclain,1.1
18381,300110017,10580,le'ron-mcclain,6.4
18382,300116011,10580,le'ron-mcclain,0.3
18383,300913020,10580,le'ron-mcclain,1.1
18384,300919004,10580,le'ron-mcclain,0.8
18385,300926033,10580,le'ron-mcclain,2.2
18386,301003023,10580,le'ron-mcclain,2.0
18387,301010033,10580,le'ron-mcclain,2.4
18388,301017017,10580,le'ron-mcclain,1.1
18389,301024033,10580,le'ron-mcclain,3.5
18390,301107033,10580,le'ron-mcclain,1.7
18391,301111001,10580,le'ron-mcclain,0.5
18392,301121029,10580,le'ron-mcclain,1.6
18393,301213034,10580,le'ron-mcclain,2.2
18394,301219033,10580,le'ron-mcclain,0.0
18395,301226005,10580,le'ron-mcclain,2.4
18396,310102033,10580,le'ron-mcclain,0.4
18397,310109012,10580,le'ron-mcclain,0.1
18398,310115023,10580,le'ron-mcclain,0.0
18399,310918008,10580,le'ron-mcclain,2.7
18400,310925024,10580,le'ron-mcclain,0.2
18401,311002012,10580,le'ron-mcclain,0.5
18402,311023013,10580,le'ron-mcclain,6.5
18403,311031012,10580,le'ron-mcclain,1.7
18404,311106012,10580,le'ron-mcclain,0.4
18405,311113012,10580,le'ron-mcclain,6.9
18406,311204003,10580,le'ron-mcclain,0.3
18407,311218012,10580,le'ron-mcclain,4.6
18408,311224012,10580,le'ron-mcclain,1.1
18409,320101007,10580,le'ron-mcclain,0.4
18410,320910013,10580,le'ron-mcclain,2.0
18411,320916024,10580,le'ron-mcclain,1.9
18412,320930012,10580,le'ron-mcclain,0.2
18413,321028005,10580,le'ron-mcclain,0.5
18414,321101024,10580,le'ron-mcclain,0.0
18415,321111027,10580,le'ron-mcclain,0.5
18416,321202024,10580,le'ron-mcclain,1.6
18417,321209023,10580,le'ron-mcclain,0.4
18418,321223020,10580,le'ron-mcclain,0.0
18419,300103013,10581,jay-richardson,1.0
18420,301107026,10581,jay-richardson,0.0
18421,301121018,10581,jay-richardson,0.0
18422,301128026,10581,jay-richardson,0.0
18423,301205026,10581,jay-richardson,0.0
18424,301226027,10581,jay-richardson,0.0
18425,310102026,10581,jay-richardson,0.0
18426,310108026,10581,jay-richardson,0.0
18427,310116003,10581,jay-richardson,0.0
18428,300103005,10583,brandon-mcdonald,0.0
18429,301107008,10583,brandon-mcdonald,0.0
18430,301114002,10583,brandon-mcdonald,0.0
18431,301121006,10583,brandon-mcdonald,0.0
18432,301125008,10583,brandon-mcdonald,0.0
18433,301205008,10583,brandon-mcdonald,0.0
18434,301212008,10583,brandon-mcdonald,0.0
18435,310925016,10583,brandon-mcdonald,0.0
18436,311002006,10583,brandon-mcdonald,0.0
18437,311010008,10583,brandon-mcdonald,0.0
18438,311016008,10583,brandon-mcdonald,0.0
18439,311030007,10583,brandon-mcdonald,0.0
18440,311120008,10583,brandon-mcdonald,0.0
18441,311124008,10583,brandon-mcdonald,0.0
18442,320101009,10583,brandon-mcdonald,0.0
18443,320909027,10583,brandon-mcdonald,0.0
18444,320916019,10583,brandon-mcdonald,2.0
18445,320923006,10583,brandon-mcdonald,0.0
18446,320930027,10583,brandon-mcdonald,0.0
18447,321014027,10583,brandon-mcdonald,0.0
18448,321021027,10583,brandon-mcdonald,0.0
18449,321223027,10583,brandon-mcdonald,0.0
18450,321230001,10583,brandon-mcdonald,0.0
18451,300103022,10585,steve-breaston,1.6
18452,300110022,10585,steve-breaston,21.3
18453,300116018,10585,steve-breaston,5.2
18454,300912014,10585,steve-breaston,13.2
18455,300919001,10585,steve-breaston,1.0
18456,300926022,10585,steve-breaston,10.5
18457,301031022,10585,steve-breaston,16.1
18458,301107016,10585,steve-breaston,3.48
18459,301114022,10585,steve-breaston,9.8
18460,301121012,10585,steve-breaston,9.2
18461,301129022,10585,steve-breaston,2.2
18462,301205022,10585,steve-breaston,6.2
18463,301212022,10585,steve-breaston,3.5
18464,301219029,10585,steve-breaston,4.2
18465,310102025,10585,steve-breaston,2.6
18466,310911012,10585,steve-breaston,2.6
18467,310918008,10585,steve-breaston,0.7
18468,310925024,10585,steve-breaston,5.5
