game_id,coach_id,team,is_home,year
321209023,63,pit,1,2012
321209023,44,sd,0,2012
321209025,91,sf,1,2012
321209025,97,mia,0,2012
321209026,83,sea,1,2012
321209026,59,ari,0,2012
321209027,100,tb,1,2012
321209027,23,phi,0,2012
321209028,25,wsh,1,2012
321209028,68,bal,0,2012
321209029,90,car,1,2012
321209029,67,atl,0,2012
321209030,43,jac,1,2012
321209030,72,nyj,0,2012
321210017,2,ne,1,2012
321210017,56,hou,0,2012
321213021,23,phi,1,2012
321213021,18,cin,0,2012
321216001,67,atl,1,2012
321216001,35,nyg,0,2012
321216002,81,buf,1,2012
321216002,83,sea,0,2012
321216003,38,chi,1,2012
321216003,58,gb,0,2012
321216005,92,cle,1,2012
321216005,25,wsh,0,2012
321216006,85,dal,1,2012
321216006,63,pit,0,2012
321216013,98,oak,1,2012
321216013,49,kc,0,2012
321216014,12,stl,1,2012
321216014,86,min,0,2012
321216015,97,mia,1,2012
321216015,43,jac,0,2012
321216017,2,ne,1,2012
321216017,91,sf,0,2012
321216018,50,no,1,2012
321216018,100,tb,0,2012
321216022,59,ari,1,2012
321216022,71,det,0,2012
321216024,44,sd,1,2012
321216024,90,car,0,2012
321216033,68,bal,1,2012
321216033,13,den,0,2012
321216034,56,hou,1,2012
321216034,99,ind,0,2012
321217010,94,ten,1,2012
321217010,72,nyj,0,2012
321222008,71,det,1,2012
321222008,67,atl,0,2012
321223006,85,dal,1,2012
321223006,50,no,0,2012
321223007,13,den,1,2012
321223007,92,cle,0,2012
321223009,58,gb,1,2012
321223009,94,ten,0,2012
321223012,49,kc,1,2012
321223012,99,ind,0,2012
321223015,97,mia,1,2012
321223015,81,buf,0,2012
321223020,72,nyj,1,2012
321223020,44,sd,0,2012
321223021,23,phi,1,2012
321223021,25,wsh,0,2012
321223022,59,ari,1,2012
321223022,38,chi,0,2012
321223023,63,pit,1,2012
321223023,18,cin,0,2012
321223026,83,sea,1,2012
321223026,91,sf,0,2012
321223027,100,tb,1,2012
321223027,12,stl,0,2012
321223029,90,car,1,2012
321223029,98,oak,0,2012
321223030,43,jac,1,2012
321223030,2,ne,0,2012
321223033,68,bal,1,2012
321223033,35,nyg,0,2012
321223034,56,hou,1,2012
321223034,86,min,0,2012
321230001,67,atl,1,2012
321230001,100,tb,0,2012
321230002,81,buf,1,2012
321230002,72,nyj,0,2012
321230004,18,cin,1,2012
321230004,68,bal,0,2012
321230007,13,den,1,2012
321230007,49,kc,0,2012
321230008,71,det,1,2012
321230008,38,chi,0,2012
321230010,94,ten,1,2012
321230010,43,jac,0,2012
321230011,99,ind,1,2012
321230011,56,hou,0,2012
321230016,86,min,1,2012
321230016,58,gb,0,2012
321230017,2,ne,1,2012
321230017,97,mia,0,2012
321230018,50,no,1,2012
321230018,90,car,0,2012
321230019,35,nyg,1,2012
321230019,23,phi,0,2012
321230023,63,pit,1,2012
321230023,92,cle,0,2012
321230024,44,sd,1,2012
321230024,98,oak,0,2012
321230025,91,sf,1,2012
321230025,59,ari,0,2012
321230026,83,sea,1,2012
321230026,12,stl,0,2012
321230028,25,wsh,1,2012
321230028,85,dal,0,2012
330105009,58,gb,1,2012
330105009,86,min,0,2012
330105034,56,hou,1,2012
330105034,18,cin,0,2012
330106028,25,wsh,1,2012
330106028,83,sea,0,2012
330106033,68,bal,1,2012
330106033,99,ind,0,2012
330112007,13,den,1,2012
330112007,68,bal,0,2012
330112025,91,sf,1,2012
330112025,58,gb,0,2012
330113001,67,atl,1,2012
330113001,83,sea,0,2012
330113017,2,ne,1,2012
330113017,56,hou,0,2012
330120001,67,atl,1,2012
330120001,91,sf,0,2012
330120017,2,ne,1,2012
330120017,68,bal,0,2012
330203025,91,sf,1,2012
330203025,68,bal,0,2012
330905007,13,den,1,2013
330905007,68,bal,0,2013
330908002,105,buf,1,2013
330908002,2,ne,0,2013
330908003,102,chi,1,2013
330908003,18,cin,0,2013
330908005,101,cle,1,2013
330908005,97,mia,0,2013
330908006,85,dal,1,2013
330908006,35,nyg,0,2013
330908008,71,det,1,2013
330908008,86,min,0,2013
330908011,99,ind,1,2013
330908011,98,oak,0,2013
330908014,12,stl,1,2013
330908014,107,ari,0,2013
330908018,42,no,1,2013
330908018,67,atl,0,2013
330908020,72,nyj,1,2013
330908020,100,tb,0,2013
330908023,63,pit,1,2013
330908023,94,ten,0,2013
330908025,91,sf,1,2013
330908025,58,gb,0,2013
330908029,90,car,1,2013
330908029,83,sea,0,2013
330908030,108,jac,1,2013
330908030,23,kc,0,2013
330909024,44,sd,1,2013
330909024,56,hou,0,2013
330909028,25,wsh,1,2013
330909028,103,phi,0,2013
330912017,2,ne,1,2013
330912017,72,nyj,0,2013
330915001,67,atl,1,2013
330915001,12,stl,0,2013
330915002,105,buf,1,2013
330915002,90,car,0,2013
330915003,102,chi,1,2013
330915003,86,min,0,2013
330915009,58,gb,1,2013
330915009,25,wsh,0,2013
330915011,99,ind,1,2013
330915011,97,mia,0,2013
330915012,23,kc,1,2013
330915012,85,dal,0,2013
330915013,98,oak,1,2013
330915013,108,jac,0,2013
330915019,35,nyg,1,2013
330915019,13,den,0,2013
330915021,103,phi,1,2013
330915021,44,sd,0,2013
330915022,107,ari,1,2013
330915022,71,det,0,2013
330915026,83,sea,1,2013
330915026,91,sf,0,2013
330915027,100,tb,1,2013
330915027,42,no,0,2013
330915033,68,bal,1,2013
330915033,101,cle,0,2013
330915034,56,hou,1,2013
330915034,94,ten,0,2013
330916004,18,cin,1,2013
330916004,63,pit,0,2013
