count,game_id,plyr_id
10553,301227001,9450
10554,310102018,9450
10555,291004025,9451
10556,291122014,9451
10557,291129014,9451
10558,291206003,9451
10559,291213010,9451
10560,291220014,9451
10561,291227022,9451
10562,300103014,9451
10563,301114022,9451
10564,301128026,9451
10565,301212025,9451
10566,301219026,9451
10567,310102026,9451
10568,310108026,9451
10569,310116003,9451
10570,310918002,9451
10571,310925002,9451
10572,311002004,9451
10573,311009002,9451
10574,311016019,9451
10575,311030002,9451
10576,311106002,9451
10577,311113006,9451
10578,311120015,9451
10579,311127020,9451
10580,311204002,9451
10581,311211024,9451
10582,311218002,9451
10583,320101017,9451
10584,320909020,9451
10585,320916002,9451
10586,321007025,9451
10587,321014022,9451
10588,321021002,9451
10589,321104034,9451
10590,321111017,9451
10591,321115002,9451
10592,321125011,9451
10593,321202002,9451
10594,321209002,9451
10595,321216002,9451
10596,321223015,9451
10597,321230002,9451
10598,290913027,1260
10599,290920002,1260
10600,290927027,1260
10601,291004028,1260
10602,291011021,1260
10603,291018027,1260
10604,291025027,1260
10605,291108027,1260
10606,291115015,1260
10607,291122027,1260
10608,291129001,1260
10609,291206029,1260
10610,291213027,1260
10611,291220026,1260
10612,291227018,1260
10613,300103027,1260
10614,300912027,1260
10615,300919029,1260
10616,300926027,1260
10617,301010004,1260
10618,301017027,1260
10619,301024027,1260
10620,301031022,1260
10621,301107001,1260
10622,301114027,1260
10623,301121025,1260
10624,301128033,1260
10625,301205027,1260
10626,301212028,1260
10627,301219027,1260
10628,301226027,1260
10629,310102018,1260
10630,310911027,1260
10631,310918016,1260
10632,310925027,1260
10633,311003027,1260
10634,311009025,1260
10635,311016027,1260
10636,311023027,1260
10637,311106018,1260
10638,311113027,1260
10639,311120009,1260
10640,311127010,1260
10641,311204027,1260
10642,311211030,1260
10643,311217027,1260
10644,311224029,1260
10645,320101001,1260
10646,320909027,1260
10647,320916019,1260
10648,320923006,1260
10649,320930027,1260
10650,321014027,1260
10651,321021027,1260
10652,321025016,1260
10653,321104013,1260
10654,321111027,1260
10655,321118029,1260
10656,321125027,1260
10657,321202007,1260
10658,321209027,1260
10659,321216018,1260
10660,321223027,1260
10661,321230001,1260
10662,290913033,1263
10663,290920024,1263
10664,290927033,1263
10665,291004017,1263
10666,291011033,1263
10667,291018016,1263
10668,291101033,1263
10669,291108004,1263
10670,291116005,1263
10671,291122033,1263
10672,291129033,1263
10673,291207009,1263
10674,291213033,1263
10675,291220033,1263
10676,291227023,1263
10677,300103013,1263
10678,300110017,1263
10679,300116011,1263
10680,300913020,1263
10681,300919004,1263
10682,300926033,1263
10683,301003023,1263
10684,301010033,1263
10685,301017017,1263
10686,301024033,1263
10687,301107033,1263
10688,301111001,1263
10689,301121029,1263
10690,301128033,1263
10691,301205033,1263
10692,301213034,1263
10693,301219033,1263
10694,301226005,1263
10695,310102033,1263
10696,310109012,1263
10697,310911020,1263
10698,310918020,1263
10699,310925013,1263
10700,311002033,1263
10701,311009017,1263
10702,311016033,1263
10703,311023010,1263
10704,311030034,1263
10705,311106034,1263
10706,311113027,1263
10707,311127030,1263
10708,311211004,1263
10709,290913009,1577
10710,290920003,1577
10711,290927026,1577
10712,291004003,1577
10713,291018001,1577
10714,291025004,1577
10715,291101003,1577
10716,291108003,1577
10717,291112025,1577
10718,291122003,1577
10719,291129016,1577
10720,291206003,1577
10721,291213003,1577
10722,291220033,1577
10723,291228003,1577
10724,300103008,1577
10725,300912003,1577
10726,300919006,1577
10727,300927003,1577
10728,301003019,1577
10729,301010029,1577
10730,301017003,1577
10731,301024003,1577
10732,301107002,1577
10733,301114003,1577
10734,301118015,1577
10735,301128003,1577
10736,301205008,1577
10737,301212003,1577
10738,301220016,1577
10739,301226003,1577
10740,310102009,1577
10741,310116003,1577
10742,310123003,1577
10743,310911003,1577
10744,310918018,1577
10745,310925003,1577
10746,311002003,1577
10747,311010008,1577
10748,311016003,1577
10749,311023027,1577
10750,311107021,1577
10751,311113003,1577
10752,311120003,1577
10753,320909003,1577
10754,320913009,1577
10755,320923003,1577
10756,321001006,1577
10757,321007030,1577
10758,321022003,1577
10759,321028003,1577
10760,321104010,1577
10761,321111003,1577
10762,321119025,1577
10763,321125003,1577
10764,321202003,1577
10765,321209016,1577
10766,321216003,1577
10767,321223022,1577
10768,321230008,1577
10769,290913009,9475
10770,290920009,9475
10771,290927014,9475
10772,291005016,9475
10773,291018009,9475
10774,291025005,9475
10775,291101009,9475
10776,291108027,9475
10777,291115009,9475
10778,291122009,9475
10779,291126008,9475
10780,291207009,9475
10781,291213003,9475
10782,291220023,9475
10783,291227009,9475
10784,300103022,9475
10785,300110022,9475
10786,300912021,9475
10787,310908009,9475
10788,310918029,9475
10789,310925003,9475
10790,311009001,9475
10791,311016009,9475
10792,311023016,9475
10793,311106024,9475
10794,311114009,9475
10795,311120009,9475
10796,311124008,9475
10797,311204019,9475
10798,311211009,9475
10799,311218012,9475
10800,311225009,9475
10801,320101009,9475
10802,320115009,9475
10803,321007028,9475
10804,321209009,9475
10805,321216003,9475
10806,321223009,9475
10807,321230016,9475
10808,330105009,9475
10809,330112025,9475
10810,290913001,9495
10811,290921015,9495
10812,290927024,9495
10813,291004015,9495
10814,291012015,9495
10815,291025015,9495
10816,291101020,9495
10817,291108017,9495
10818,291115015,9495
10819,291119029,9495
10820,291129002,9495
10821,291206015,9495
10822,291213030,9495
10823,291220010,9495
10824,291227015,9495
10825,300103015,9495
10826,300909018,9495
10827,300919016,9495
10828,300926016,9495
10829,301011020,9495
10830,301017016,9495
10831,301024009,9495
10832,301031017,9495
10833,301107016,9495
10834,301114003,9495
10835,301121016,9495
10836,301128028,9495
10837,301205016,9495
10838,301213016,9495
10839,301220016,9495
10840,301228021,9495
10841,310102008,9495
10842,310911024,9495
10843,311009016,9495
10844,311016003,9495
10845,311023016,9495
10846,311030029,9495
10847,311114009,9495
10848,311120016,9495
10849,311127001,9495
10850,311204016,9495
10851,311211008,9495
10852,311218016,9495
10853,311224028,9495
10854,320101016,9495
10855,320916029,9495
10856,320923018,9495
10857,321007018,9495
10858,321105018,9495
10859,321111018,9495
10860,290913018,1583
10861,291004003,1583
10862,291011008,1583
10863,291108026,1583
10864,291122008,1583
10865,300926034,1583
10866,301003013,1583
10867,301010034,1583
10868,301017034,1583
10869,290913001,9500
10870,290920001,9500
10871,290927017,9500
10872,291011025,9500
10873,291018001,9500
10874,291025006,9500
10875,291102018,9500
10876,291108001,9500
10877,291115029,9500
10878,291122019,9500
10879,291129001,9500
10880,300912023,9500
10881,300919001,9500
10882,300926018,9500
10883,301003001,9500
10884,301010005,9500
10885,301017021,9500
10886,301024001,9500
10887,301107001,9500
10888,301111001,9500
10889,301121014,9500
10890,301128001,9500
10891,301205027,9500
10892,301212029,9500
10893,301219026,9500
10894,301227001,9500
10895,310102001,9500
10896,310115001,9500
10897,310911014,9500
10898,310919019,9500
10899,310925014,9500
10900,311002014,9500
10901,311016009,9500
10902,311023006,9500
10903,311030014,9500
10904,311106022,9500
10905,311113005,9500
10906,311120014,9500
10907,311127014,9500
10908,311204025,9500
10909,311212026,9500
10910,311218014,9500
10911,311224023,9500
10912,320101014,9500
10913,320909008,9500
10914,320916014,9500
10915,320923003,9500
10916,320930014,9500
10917,321004014,9500
10918,321014015,9500
10919,321021014,9500
10920,321028014,9500
10921,321111025,9500
10922,321118014,9500
10923,321125022,9500
10924,321202014,9500
10925,321209002,9500
10926,321216014,9500
10927,290913033,9519
10928,290920012,9519
10929,290927021,9519
10930,291018028,9519
10931,291025012,9519
10932,291115013,9519
10933,291122012,9519
10934,291129024,9519
10935,291206012,9519
10936,291220012,9519
10937,291227004,9519
10938,300103007,9519
10939,311120003,9519
10940,311127024,9519
10941,290913005,1328
10942,290920008,1328
10943,290927016,1328
10944,291005016,1328
10945,291011014,1328
10946,291018016,1328
10947,291025023,1328
10948,291101009,1328
10949,291115016,1328
10950,291122016,1328
10951,291129016,1328
10952,291206022,1328
10953,291213016,1328
10954,291220029,1328
10955,291228003,1328
10956,300103016,1328
10957,300117016,1328
10958,300124018,1328
10959,300909018,1328
10960,300919016,1328
10961,300926016,1328
10962,301011020,1328
10963,301017016,1328
10964,301024009,1328
10965,301031017,1328
10966,301107016,1328
10967,301114003,1328
10968,301121016,1328
10969,301128028,1328
10970,301205016,1328
10971,301213016,1328
10972,301220016,1328
10973,301228021,1328
10974,310102008,1328
10975,310911024,1328
10976,310918016,1328
10977,310925016,1328
10978,311002012,1328
10979,311009016,1328
10980,311016003,1328
10981,311023016,1328
10982,311030029,1328
10983,311114009,1328
10984,311120016,1328
10985,311127001,1328
10986,311204016,1328
10987,311211008,1328
10988,311218016,1328
10989,311224028,1328
10990,320101016,1328
10991,330113001,1328
10992,290913009,9530
10993,290920009,9530
10994,290927014,9530
10995,291005016,9530
10996,291018009,9530
10997,291025005,9530
10998,291101009,9530
10999,291108027,9530
11000,291115009,9530
11001,291122009,9530
11002,291126008,9530
11003,291207009,9530
11004,291213003,9530
11005,300103022,9530
11006,300110022,9530
11007,300912021,9530
11008,300919009,9530
11009,300927003,9530
11010,301003009,9530
11011,301010028,9530
11012,301017009,9530
11013,301024009,9530
11014,301031020,9530
11015,301107009,9530
11016,301121016,9530
11017,301128001,9530
11018,301205009,9530
11019,301212008,9530
11020,301219017,9530
11021,301226009,9530
11022,310102009,9530
11023,310109021,9530
11024,310115001,9530
11025,310123003,9530
11026,310908009,9530
11027,310918029,9530
11028,310925003,9530
11029,311002009,9530
11030,311009001,9530
11031,311016009,9530
11032,311023016,9530
11033,311106024,9530
11034,311114009,9530
11035,311120009,9530
11036,311124008,9530
11037,311204019,9530
11038,311211009,9530
11039,311218012,9530
11040,311225009,9530
11041,320101009,9530
11042,320115009,9530
11043,320909009,9530
11044,320913009,9530
11045,320924026,9530
11046,320930009,9530
11047,321007011,9530
11048,321014034,9530
11049,321021014,9530
11050,321118008,9530
11051,321125019,9530
11052,321202009,9530
11053,321209009,9530
11054,321216003,9530
11055,321223009,9530
11056,321230016,9530
11057,330105009,9530
11058,330112025,9530
11059,290913022,1349
11060,290920030,1349
11061,290927022,1349
11062,291011022,1349
11063,291018026,1349
11064,291025019,1349
11065,291101022,1349
11066,291108003,1349
11067,291115022,1349
11068,291122014,1349
11069,291129010,1349
11070,291206022,1349
11071,291214025,1349
11072,291220008,1349
11073,291227022,1349
11074,300103022,1349
11075,300110022,1349
11076,300116018,1349
11077,300912014,1349
11078,300919001,1349
11079,300926022,1349
11080,301003024,1349
11081,301010022,1349
11082,301024026,1349
11083,301031022,1349
11084,301107016,1349
11085,301114022,1349
11086,301121012,1349
11087,301129022,1349
11088,301205022,1349
11089,301212022,1349
11090,301219029,1349
11091,301225022,1349
11092,310102025,1349
11093,290913005,1356
11094,290920008,1356
11095,290927016,1356
11096,291005016,1356
11097,291011014,1356
11098,291018016,1356
11099,291025023,1356
11100,291101009,1356
11101,291115016,1356
11102,291122016,1356
11103,291129016,1356
11104,291206022,1356
11105,291213016,1356
11106,291220029,1356
11107,300103016,1356
11108,300117016,1356
11109,300124018,1356
11110,300909018,1356
11111,300919016,1356
11112,300926016,1356
11113,301011020,1356
11114,301017016,1356
11115,301024009,1356
11116,301031017,1356
11117,301107016,1356
11118,301114003,1356
11119,301121016,1356
11120,301128028,1356
11121,301205016,1356
11122,301213016,1356
11123,301220016,1356
11124,301228021,1356
11125,310102008,1356
11126,291227022,12517
11127,300103014,12517
11128,311002034,12517
11129,311009034,12517
11130,311023005,12517
11131,311030025,12517
11132,311106034,12517
11133,311113005,12517
11134,311120005,12517
11135,311127004,12517
11136,311204005,12517
11137,311208023,12517
11138,311218022,12517
11139,311224033,12517
11140,320101005,12517
11141,320916004,12517
11142,320923005,12517
11143,320927033,12517
11144,321007019,12517
11145,321014005,12517
11146,321021011,12517
11147,321028005,12517
11148,321104005,12517
11149,321118006,12517
11150,321125005,12517
11151,321202013,12517
11152,321209005,12517
11153,321216005,12517
11154,321223007,12517
11155,321230023,12517
11156,301025006,1383
11157,301031006,1383
11158,301107009,1383
11159,301114019,1383
11160,301121006,1383
11161,301125006,1383
11162,301205011,1383
11163,301212006,1383
11164,301219006,1383
11165,301225022,1383
11166,310918025,1383
11167,311023006,1383
11168,311113006,1383
11169,290913034,9587
11170,290920010,9587
11171,290927034,9587
11172,291004034,9587
11173,291011022,9587
11174,291018004,9587
11175,291025034,9587
11176,291101002,9587
11177,291108011,9587
11178,291123034,9587
11179,291129034,9587
11180,291206030,9587
11181,291213034,9587
11182,291220014,9587
11183,291227015,9587
11184,300103034,9587
11185,300912034,9587
11186,300919028,9587
11187,300926034,9587
11188,301003013,9587
11189,301010034,9587
11190,301017034,9587
11191,301101011,9587
11192,301107034,9587
11193,301114030,9587
11194,301121020,9587
11195,301128034,9587
11196,301202021,9587
11197,301213034,9587
11198,310911034,9587
11199,310918015,9587
11200,310925018,9587
11201,311002034,9587
11202,311009034,9587
11203,320909020,9587
11204,320916002,9587
11205,320923005,9587
11206,320930002,9587
11207,321007025,9587
11208,321014022,9587
11209,321021002,9587
11210,321104034,9587
11211,321111017,9587
11212,321115002,9587
11213,321125011,9587
11214,321202002,9587
11215,321209002,9587
11216,321216002,9587
11217,321223015,9587
11218,321230002,9587
11219,290913018,9588
11220,290920021,9588
11221,290927002,9588
11222,291004018,9588
11223,291018018,9588
11224,291025015,9588
11225,291102018,9588
11226,291108018,9588
11227,291115014,9588
11228,291206028,9588
11229,291213001,9588
11230,291219018,9588
11231,291227018,9588
11232,300103029,9588
11233,300116018,9588
11234,300124018,9588
11235,300207011,9588
11236,300909018,9588
11237,300920025,9588
11238,301125006,9588
11239,301205004,9588
11240,301212018,9588
11241,301219033,9588
11242,301227001,9588
11243,310102018,9588
11244,310108026,9588
11245,310912015,9588
11246,310918015,9588
11247,310925005,9588
11248,311002024,9588
11249,311017020,9588
11250,311023015,9588
11251,311030019,9588
11252,311106012,9588
11253,311113015,9588
11254,311120015,9588
11255,311124006,9588
11256,311204015,9588
11257,311211015,9588
11258,311218002,9588
11259,311224017,9588
11260,320909034,9588
11261,320916015,9588
11262,320923015,9588
11263,320930022,9588
11264,321007004,9588
11265,321014015,9588
11266,321028020,9588
11267,321104011,9588
11268,321111015,9588
11269,321115002,9588
11270,321125015,9588
11271,321202015,9588
11272,321209025,9588
11273,321216015,9588
11274,321223015,9588
11275,321230017,9588
11276,291011010,9589
11277,291018017,9589
11278,291101010,9589
11279,291108025,9589
11280,291115010,9589
11281,291123034,9589
11282,291129010,9589
11283,291206011,9589
11284,291213010,9589
11285,291220010,9589
11286,291225010,9589
11287,300103026,9589
11288,300912010,9589
11289,300919010,9589
11290,300926019,9589
11291,301003010,9589
11292,301010006,9589
11293,301018030,9589
11294,301031024,9589
11295,301114015,9589
11296,301121010,9589
11297,311016028,9589
11298,311113021,9589
11299,311120019,9589
11300,311127021,9589
11301,311201026,9589
11302,311218021,9589
11303,290913034,9590
11304,290920020,9590
11305,290927020,9590
11306,291004018,9590
11307,291012015,9590
11308,291018020,9590
11309,291025013,9590
11310,291101020,9590
11311,291115020,9590
11312,291122017,9590
11313,291129020,9590
11314,291203002,9590
11315,291213027,9590
11316,291220020,9590
11317,291227011,9590
11318,300103020,9590
11319,300109004,9590
11320,300117024,9590
11321,300124011,9590
11322,300913020,9590
11323,300919020,9590
11324,300926015,9590
11325,301003002,9590
11326,301011020,9590
11327,301017007,9590
11328,301031020,9590
11329,301107008,9590
11330,301114005,9590
11331,301121020,9590
11332,301125020,9590
11333,301206017,9590
11334,301212020,9590
11335,301219023,9590
11336,301226003,9590
11337,310102020,9590
11338,310108011,9590
11339,310116017,9590
11340,310123023,9590
11341,310911020,9590
11342,310918020,9590
11343,310925013,9590
11344,311002033,9590
11345,311009017,9590
11346,311017020,9590
11347,311023020,9590
11348,311106002,9590
11349,311113020,9590
11350,311117007,9590
11351,311127020,9590
11352,311204028,9590
11353,311211020,9590
11354,311218021,9590
11355,311224020,9590
11356,320101015,9590
11357,320909020,9590
11358,320916023,9590
11359,320923015,9590
11360,320930020,9590
11361,321008020,9590
11362,321014020,9590
11363,321021017,9590
11364,321028020,9590
11365,321111026,9590
11366,321118014,9590
11367,321122020,9590
11368,321202020,9590
11369,321209030,9590
11370,321217010,9590
11371,321223020,9590
11372,321230002,9590
11373,290913009,9591
11374,290920009,9591
11375,290927014,9591
11376,291005016,9591
11377,291018009,9591
11378,291025005,9591
11379,291101009,9591
11380,291108027,9591
11381,291115009,9591
11382,291122009,9591
11383,291126008,9591
11384,291207009,9591
11385,291213003,9591
11386,291220023,9591
11387,291227009,9591
11388,300103022,9591
11389,300110022,9591
11390,300912021,9591
11391,300919009,9591
11392,300927003,9591
11393,301003009,9591
11394,301010028,9591
11395,301017009,9591
11396,301024009,9591
11397,301031020,9591
11398,301107009,9591
11399,301121016,9591
11400,301128001,9591
11401,301205009,9591
11402,301212008,9591
11403,301219017,9591
11404,301226009,9591
11405,310102009,9591
11406,310109021,9591
11407,310115001,9591
11408,310123003,9591
11409,310206009,9591
11410,310908009,9591
11411,310918029,9591
11412,310925003,9591
11413,311002009,9591
11414,311009001,9591
11415,311016009,9591
11416,311023016,9591
11417,311106024,9591
11418,311114009,9591
11419,311120009,9591
11420,311124008,9591
11421,311218012,9591
11422,311225009,9591
11423,320101009,9591
11424,320115009,9591
11425,320909009,9591
11426,320913009,9591
11427,320924026,9591
11428,320930009,9591
11429,321007011,9591
11430,321014034,9591
11431,321021014,9591
11432,321028009,9591
11433,321104009,9591
11434,321118008,9591
11435,321125019,9591
11436,321202009,9591
11437,321209009,9591
11438,321216003,9591
11439,321223009,9591
11440,321230016,9591
11441,330105009,9591
11442,330112025,9591
11443,290913022,9592
11444,290920025,9592
11445,290927016,9592
11446,291004025,9592
11447,291011025,9592
11448,291025034,9592
11449,291101011,9592
11450,291108025,9592
11451,291112025,9592
11452,291122009,9592
11453,291129025,9592
11454,291206026,9592
11455,291214025,9592
11456,291220021,9592
11457,291227025,9592
11458,300103014,9592
11459,300912026,9592
11460,300920025,9592
11461,300926012,9592
11462,301003001,9592
11463,301010025,9592
11464,301017025,9592
11465,301024029,9592
11466,301031025,9592
11467,301114025,9592
11468,301121025,9592
11469,301129022,9592
11470,301205009,9592
11471,301212025,9592
11472,301216024,9592
11473,301226014,9592
11474,310102025,9592
11475,310911025,9592
11476,310918025,9592
11477,310925004,9592
11478,311002021,9592
11479,311009025,9592
11480,311016008,9592
11481,311030025,9592
11482,311106028,9592
11483,311113025,9592
11484,311120025,9592
11485,311124033,9592
11486,311204025,9592
11487,311211022,9592
11488,311219025,9592
11489,311224026,9592
11490,320101014,9592
11491,320114025,9592
11492,320122025,9592
11493,320909009,9592
11494,320916025,9592
11495,320923016,9592
11496,320930020,9592
11497,321007025,9592
11498,321014025,9592
11499,321018025,9592
11500,321029022,9592
11501,321111025,9592
11502,321119025,9592
11503,321125018,9592
11504,321202014,9592
11505,321209025,9592
11506,321216017,9592
11507,321223026,9592
11508,321230025,9592
11509,330112025,9592
11510,330120001,9592
11511,330203025,9592
11512,290914013,9593
11513,290920012,9593
11514,290927013,9593
11515,291004034,9593
11516,291011019,9593
11517,291018013,9593
11518,291025013,9593
11519,291101024,9593
11520,291115013,9593
11521,291122013,9593
11522,291126006,9593
11523,291206023,9593
11524,291213013,9593
11525,291220007,9593
11526,291227005,9593
11527,300103013,9593
11528,300912010,9593
11529,300919013,9593
11530,300926022,9593
11531,301003013,9593
11532,301010013,9593
11533,301017025,9593
11534,301024007,9593
11535,301031013,9593
11536,301107013,9593
11537,301121023,9593
11538,301128013,9593
11539,301205024,9593
11540,301212030,9593
11541,301219013,9593
11542,301226013,9593
11543,310102012,9593
11544,310912007,9593
11545,310918002,9593
11546,310925013,9593
11547,311009034,9593
11548,311016013,9593
11549,311023013,9593
11550,311106013,9593
11551,311120016,9593
11552,311127013,9593
11553,311204015,9593
11554,311211009,9593
11555,320101013,9593
11556,320910013,9593
11557,320916015,9593
11558,320923013,9593
11559,320930007,9593
11560,321014001,9593
11561,321021013,9593
11562,321028012,9593
11563,321104013,9593
11564,321111033,9593
11565,321118013,9593
11566,321125004,9593
11567,321202013,9593
11568,321206013,9593
11569,321216013,9593
11570,321223029,9593
11571,321230024,9593
11572,290914017,9594
11573,290920002,9594
11574,290927002,9594
11575,291018020,9594
11576,291122030,9594
11577,291129002,9594
11578,291203002,9594
11579,291213012,9594
11580,291220002,9594
11581,291227001,9594
11582,300912002,9594
11583,300919009,9594
11584,300926017,9594
11585,301003002,9594
11586,301010002,9594
11587,301024033,9594
11588,301031012,9594
11589,301107002,9594
11590,301114002,9594
11591,301121004,9594
11592,301128002,9594
11593,301205016,9594
11594,301212002,9594
11595,301219015,9594
11596,301226002,9594
11597,310102020,9594
11598,310911025,9594
11599,310918025,9594
11600,310925004,9594
11601,311009025,9594
11602,311016008,9594
11603,311030025,9594
11604,311106028,9594
11605,311113025,9594
11606,311120025,9594
11607,311124033,9594
11608,311204025,9594
11609,311211022,9594
11610,311219025,9594
11611,311224026,9594
11612,320101014,9594
11613,320114025,9594
11614,320122025,9594
11615,320909009,9594
11616,320916025,9594
11617,320923016,9594
11618,320930020,9594
11619,321007025,9594
11620,321014025,9594
11621,321018025,9594
11622,321029022,9594
11623,321111025,9594
11624,321119025,9594
11625,321125018,9594
11626,321202014,9594
11627,321209025,9594
11628,321216017,9594
11629,321223026,9594
11630,321230025,9594
11631,330112025,9594
11632,330120001,9594
11633,330203025,9594
11634,290913018,9595
11635,290920008,9595
11636,291004003,9595
11637,291011008,9595
11638,291018009,9595
11639,291101008,9595
11640,291108026,9595
11641,291213033,9595
11642,291220008,9595
11643,291227025,9595
11644,300103008,9595
11645,300912021,9595
11646,300919008,9595
11647,300926030,9595
11648,301003021,9595
11649,301010025,9595
11650,301017021,9595
11651,301024010,9595
11652,301107021,9595
11653,301115028,9595
11654,301121021,9595
11655,301128003,9595
11656,301202021,9595
11657,301212006,9595
11658,301219019,9595
11659,301228021,9595
11660,310109021,9595
11661,310911034,9595
11662,311009011,9595
11663,311016004,9595
11664,311023018,9595
11665,311030010,9595
11666,311106011,9595
11667,311113011,9595
11668,311127011,9595
11669,311204017,9595
11670,311211033,9595
11671,311218011,9595
11672,311222011,9595
11673,320101030,9595
11674,321028006,9595
11675,321104001,9595
11676,321111021,9595
11677,321118006,9595
11678,321122006,9595
11679,321202006,9595
11680,321209004,9595
11681,321216006,9595
11682,321223006,9595
11683,321230028,9595
11684,290920030,9596
11685,290927022,9596
11686,291018026,9596
11687,291108003,9596
11688,291122014,9596
11689,291129010,9596
11690,291227022,9596
11691,300103022,9596
11692,300116018,9596
11693,311113027,9596
11694,311127030,9596
11695,321111033,9596
11696,321223029,9596
11697,290913009,9597
11698,290920003,9597
11699,290927026,9597
11700,291004003,9597
11701,291018001,9597
11702,291025004,9597
11703,291101003,9597
11704,291108003,9597
11705,291112025,9597
11706,291122003,9597
11707,291129016,9597
11708,291206003,9597
11709,291213003,9597
11710,291220033,9597
11711,291228003,9597
11712,300103008,9597
11713,300912003,9597
11714,300919006,9597
11715,300927003,9597
11716,301003019,9597
11717,301017003,9597
11718,301024003,9597
11719,301107002,9597
11720,301114003,9597
11721,301118015,9597
11722,301128003,9597
11723,301205008,9597
11724,301212003,9597
11725,301220016,9597
11726,301226003,9597
11727,310102009,9597
11728,310116003,9597
11729,310123003,9597
11730,310911003,9597
11731,310918018,9597
11732,310925003,9597
11733,311002003,9597
11734,311010008,9597
11735,311016003,9597
11736,311023027,9597
11737,311107021,9597
11738,311113003,9597
11739,311120003,9597
11740,320909003,9597
11741,320913009,9597
11742,320923003,9597
11743,321001006,9597
11744,321007030,9597
11745,321022003,9597
11746,321028003,9597
11747,321104010,9597
11748,321111003,9597
11749,321125003,9597
11750,321202003,9597
11751,321209016,9597
11752,321216003,9597
11753,321223022,9597
11754,321230008,9597
11755,290913033,9598
11756,290920024,9598
11757,290927033,9598
11758,291004017,9598
11759,291011033,9598
11760,291018016,9598
11761,291101033,9598
11762,291122033,9598
11763,291129033,9598
11764,291207009,9598
11765,291213033,9598
11766,291220033,9598
11767,291227023,9598
11768,300103013,9598
11769,300110017,9598
11770,300116011,9598
11771,300913020,9598
11772,300919004,9598
11773,300926033,9598
11774,301003023,9598
11775,301010033,9598
11776,301017017,9598
11777,301024033,9598
11778,301107033,9598
11779,301111001,9598
11780,301121029,9598
11781,301128033,9598
11782,301205033,9598
11783,301213034,9598
11784,301219033,9598
11785,301226005,9598
11786,310102033,9598
11787,310109012,9598
11788,310115023,9598
11789,310911033,9598
11790,310918010,9598
11791,310925014,9598
11792,311002033,9598
11793,311016033,9598
11794,311024030,9598
11795,311030033,9598
11796,311106023,9598
11797,311113026,9598
11798,311120033,9598
11799,311124033,9598
11800,311204005,9598
11801,311211033,9598
11802,311218024,9598
11803,311224033,9598
11804,320101004,9598
11805,320115033,9598
11806,320122017,9598
11807,320910033,9598
11808,320916021,9598
11809,320923033,9598
11810,320927033,9598
11811,321007012,9598
11812,321014033,9598
11813,321021034,9598
11814,321104005,9598
11815,321118023,9598
11816,321125024,9598
11817,321202033,9598
11818,321209028,9598
11819,321216033,9598
11820,321223033,9598
11821,330106033,9598
11822,330112007,9598
11823,330120017,9598
11824,330203025,9598
11825,290913005,9599
11826,290920007,9599
11827,290927033,9599
11828,291004005,9599
11829,291011002,9599
11830,291025005,9599
11831,291101003,9599
11832,291116005,9599
11833,291122008,9599
11834,291129004,9599
11835,291206005,9599
11836,291210005,9599
11837,291220012,9599
11838,291227005,9599
11839,300103005,9599
11840,300912010,9599
11841,300919013,9599
11842,300926022,9599
11843,301003013,9599
11844,301010013,9599
11845,301017025,9599
11846,301024007,9599
11847,301031013,9599
11848,301107013,9599
11849,301121023,9599
11850,301128013,9599
11851,301205024,9599
11852,301212030,9599
11853,301219013,9599
11854,301226013,9599
11855,310102012,9599
11856,310912007,9599
11857,310918002,9599
11858,310925013,9599
11859,311002013,9599
11860,311009034,9599
11861,311016013,9599
11862,311023013,9599
11863,311106013,9599
11864,311110024,9599
11865,311120016,9599
11866,311127013,9599
11867,311204015,9599
11868,311211009,9599
11869,311218013,9599
11870,311224012,9599
11871,320101013,9599
11872,320909010,9599
11873,320916024,9599
11874,320923010,9599
11875,320930034,9599
11876,321007016,9599
11877,321011010,9599
11878,321021002,9599
11879,321028010,9599
11880,321104010,9599
11881,321111015,9599
11882,321125030,9599
11883,321202010,9599
11884,321209011,9599
11885,321217010,9599
11886,321223009,9599
11887,321230010,9599
11888,290913029,9600
11889,290920021,9600
11890,290927021,9600
11891,291011021,9600
11892,291018013,9600
11893,291026028,9600
11894,291101021,9600
11895,291108021,9600
11896,291115024,9600
11897,291122003,9600
11898,291129021,9600
11899,291206001,9600
11900,291213019,9600
11901,291220021,9600
11902,291227021,9600
11903,300103006,9600
11904,300109006,9600
11905,300912021,9600
11906,300919008,9600
11907,300926030,9600
11908,301003021,9600
11909,301010025,9600
11910,301107021,9600
11911,301115028,9600
11912,301121021,9600
11913,301128003,9600
11914,301202021,9600
11915,301212006,9600
11916,301219019,9600
11917,301228021,9600
11918,310102021,9600
11919,310109021,9600
11920,310912007,9600
11921,310918007,9600
11922,310925010,9600
11923,311002009,9600
11924,311009007,9600
11925,311023015,9600
11926,311030007,9600
11927,311106013,9600
11928,311113012,9600
11929,311117007,9600
11930,311127024,9600
11931,311204016,9600
11932,311211007,9600
11933,311218007,9600
11934,311224002,9600
11935,320101007,9600
11936,320108007,9600
11937,320114017,9600
11938,320909018,9600
11939,320916029,9600
11940,320923018,9600
11941,320930009,9600
11942,321007018,9600
11943,321021027,9600
11944,321105018,9600
11945,321111018,9600
11946,321118013,9600
11947,321125018,9600
11948,321129001,9600
11949,321209019,9600
11950,321216018,9600
