,game_id,plyr_id,name,is_starter
5969,291025019,8423,antrel-rolle,0
5970,291025019,11250,dominique-rodgers-cromartie,0
5971,291025019,11297,terrell-thomas,0
5972,291025019,5558,karlos-dansby,0
5973,291025019,2268,clark-haggans,0
5974,291025019,8476,bryant-mcfadden,0
5975,291025019,2271,ralph-brown,0
5976,291025019,5589,darnell-dockett,0
5977,291025019,4528,gerald-hayes,0
5978,291025019,10847,michael-adams,0
5979,291025019,1349,bryan-robinson,0
5980,291025019,10477,alan-branch,0
5981,291025019,12647,will-davis,0
5982,291025019,11284,calais-campbell,0
5983,291025019,11637,ali-highsmith,0
5984,291025019,2300,neil-rackers,0
5985,291025019,2482,mike-leach,0
5986,291025019,11350,kenny-iwebema,0
5987,291025019,1994,sean-morey,0
5988,291025019,1842,chike-okeafor,0
5989,291025019,8602,c.c.-brown,0
5990,291025019,2842,antonio-pierce,0
5991,291025019,8488,justin-tuck,0
5992,291025019,9289,chase-blackburn,0
5993,291025019,13085,bruce-johnson,0
5994,291025019,8457,corey-webster,0
5995,291025019,9618,mathias-kiwanuka,0
5996,291025019,9710,barry-cofield,0
5997,291025019,2186,fred-robbins,0
5998,291025019,2376,danny-clark,0
5999,291025019,2885,rich-seubert,0
6000,291025019,9682,gerris-wilkinson,0
6001,291025019,9668,derek-hagan,0
6002,291025019,9839,dave-tollefson,0
6003,291025019,10533,aaron-rouse,0
6004,291025019,4514,osi-umenyiora,0
6005,291025019,3413,lawrence-tynes,1
6006,291025019,9291,ben-graham,0
6007,291025019,26,jeff-feagles,0
6008,291025023,112,brett-favre,1
6009,291025023,5536,ben-roethlisberger,1
6010,291025023,10452,adrian-peterson,1
6011,291025023,3784,chester-taylor,1
6012,291025023,12569,percy-harvin,1
6013,291025023,11257,rashard-mendenhall,1
6014,291025023,12601,mike-wallace,1
6015,291025023,5644,mewelde-moore,1
6016,291025023,5880,willie-parker,1
6017,291025023,9611,santonio-holmes,1
6018,291025023,10488,sidney-rice,1
6019,291025023,4549,visanthe-shiancoe,1
6020,291025023,5412,greg-lewis,1
6021,291025023,5603,bernard-berrian,1
6022,291025023,10246,naufahu-tahi,1
6023,291025023,11427,jaymar-johnson,1
6024,291025023,1796,jimmy-kleinsasser,1
6025,291025023,8444,heath-miller,1
6026,291025023,12506,david-johnson,1
6027,291025023,1494,hines-ward,1
6028,291025023,5581,madieu-williams,0
6029,291025023,10490,lamarr-woodley,0
6030,291025023,5618,keyaron-fox,0
6031,291025023,4498,e.j.-henderson,0
6032,291025023,9634,cedric-griffin,0
6033,291025023,1356,pat-williams,0
6034,291025023,9603,chad-greenway,0
6035,291025023,5920,benny-sapp,0
6036,291025023,8490,karl-paymah,0
6037,291025023,12630,asher-allen,0
6038,291025023,11277,tyrell-johnson,0
6039,291025023,5651,jared-allen,0
6040,291025023,11910,husain-abdullah,0
6041,291025023,10608,eric-frampton,0
6042,291025023,9713,ray-edwards,0
6043,291025023,3599,ben-leber,0
6044,291025023,4467,kevin-williams,0
6045,291025023,4470,jimmy-kennedy,0
6046,291025023,9359,heath-farwell,0
6047,291025023,10546,brian-robison,0
6048,291025023,12604,kenny-onatolu,0
6049,291025023,1219,james-farrior,0
6050,291025023,4583,ike-taylor,0
6051,291025023,10613,william-gay,0
6052,291025023,4433,james-harrison,0
6053,291025023,4301,ryan-clark,0
6054,291025023,10459,lawrence-timmons,0
6055,291025023,4474,troy-polamalu,0
6056,291025023,3743,brett-keisel,0
6057,291025023,1325,travis-kirschke,0
6058,291025023,11496,patrick-bailey,0
6059,291025023,2567,casey-hampton,0
6060,291025023,12021,stefan-logan,0
6061,291025023,12639,joe-burnett,0
6062,291025023,5574,keiwan-ratliff,0
6063,291025023,1515,deshea-townsend,0
6064,291025023,4572,nick-eason,0
6065,291025023,2899,chris-hoke,0
6066,291025023,1328,ryan-longwell,1
6067,291025023,4399,jeff-reed,1
6068,291025023,9296,chris-kluwe,0
6069,291025023,10556,daniel-sepulveda,0
6070,291025027,2330,tom-brady,1
6071,291025027,11394,josh-johnson,1
6072,291025027,12473,josh-freeman,1
6073,291025027,9607,laurence-maroney,1
6074,291025027,1798,kevin-faulk,1
6075,291025027,12477,brian-hoyer,1
6076,291025027,12597,brandon-tate,1
6077,291025027,11754,benjarvus-green-ellis,1
6078,291025027,5941,wes-welker,1
6079,291025027,5760,derrick-ward,1
6080,291025027,8420,cadillac-williams,1
6081,291025027,1433,randy-moss,1
6082,291025027,4585,sam-aiken,1
6083,291025027,5557,benjamin-watson,1
6084,291025027,3616,chris-baker,1
6085,291025027,12595,sammie-stroughter,1
6086,291025027,3591,antonio-bryant,1
6087,291025027,9901,brian-clark,1
6088,291025027,5531,kellen-winslow,1
6089,291025027,5540,michael-clayton,1
6090,291025027,3556,jerramy-stevens,1
6091,291025027,10468,brandon-meriweather,0
6092,291025027,12423,darius-butler,0
6093,291025027,11254,aqib-talib,0
6094,291025027,10550,tanard-jackson,0
6095,291025027,11244,jerod-mayo,0
6096,291025027,9269,brandon-mcgowan,0
6097,291025027,4697,tully-banta-cain,0
6098,291025027,12527,patrick-chung,0
6099,291025027,4471,ty-warren,0
6100,291025027,10136,pierre-woods,0
6101,291025027,11755,gary-guyton,0
6102,291025027,8547,james-sanders,0
6103,291025027,2611,derrick-burgess,0
6104,291025027,11387,matthew-slater,0
6105,291025027,5546,vince-wilfork,0
6106,291025027,11376,jonathan-wilhite,0
6107,291025027,9274,mike-wright,0
6108,291025027,4800,leigh-bodden,0
6109,291025027,213,junior-seau,0
6110,291025027,12715,myron-pryor,0
6111,291025027,2317,adalius-thomas,0
6112,291025027,13063,bret-lockett,0
6113,291025027,4647,jimmy-wilkerson,0
6114,291025027,10512,quincy-black,0
6115,291025027,8450,barrett-ruud,0
6116,291025027,10508,sabby-piscitelli,0
6117,291025027,11706,elbert-mack,0
6118,291025027,11409,geno-hayes,0
6119,291025027,3726,stylez-g.-white,0
6120,291025027,12698,roy-miller,0
6121,291025027,3534,ryan-sims,0
6122,291025027,4663,torrie-cox,0
6123,291025027,10625,adam-hayward,0
6124,291025027,1260,ronde-barber,0
6125,291025027,5641,niko-koutouvides,0
6126,291025027,10500,tim-crowder,0
6127,291025027,9704,stephen-gostkowski,1
6128,291025027,10269,shane-andrus,1
6129,291025027,2043,chris-hanson,0
6130,291025027,4341,dirk-johnson,0
6131,291025029,8664,ryan-fitzpatrick,1
6132,291025029,1693,jake-delhomme,1
6133,291025029,10456,marshawn-lynch,1
6134,291025029,10195,fred-jackson,1
6135,291025029,1056,terrell-owens,1
6136,291025029,9613,deangelo-williams,1
6137,291025029,11247,jonathan-stewart,1
6138,291025029,12499,mike-goodson,1
6139,291025029,5538,lee-evans,1
6140,291025029,3564,josh-reed,1
6141,291025029,11458,steve-johnson,1
6142,291025029,11784,jonathan-stupar,1
6143,291025029,2622,steve-smith,1
6144,291025029,11364,gary-barnidge,1
6145,291025029,10598,dante-rosario,1
6146,291025029,9741,jeff-king,1
6147,291025029,936,muhsin-muhammad,1
6148,291025029,10489,dwayne-jarrett,1
6149,291025029,11353,kenny-moore,1
6150,291025029,11379,derek-fine,0
6151,291025029,12613,jairus-byrd,0
6152,291025029,9267,george-wilson,0
6153,291025029,10478,paul-posluszny,0
6154,291025029,9764,keith-ellison,0
6155,291025029,4569,terrence-mcgee,0
6156,291025029,4506,chris-kelsay,0
6157,291025029,4504,drayton-florence,0
6158,291025029,10627,john-wendling,0
6159,291025029,1547,chris-draft,0
6160,291025029,2594,aaron-schobel,0
6161,291025029,13007,ashlee-palmer,0
6162,291025029,2561,marcus-stroud,0
6163,291025029,5823,justin-jenkins,0
6164,291025029,12456,aaron-maybin,0
6165,291025029,4140,corey-mcintyre,0
6166,291025029,4558,todd-johnson,0
6167,291025029,11348,reggie-corner,0
6168,291025029,6132,spencer-johnson,0
6169,291025029,9656,ashton-youboty,0
6170,291025029,3589,ryan-denney,0
6171,291025029,10469,jon-beason,0
6172,291025029,2560,damione-lewis,0
6173,291025029,5621,landon-johnson,0
6174,291025029,9644,richard-marshall,0
6175,291025029,5553,chris-gamble,0
6176,291025029,3530,julius-peppers,0
6177,291025029,1122,hollis-thomas,0
6178,291025029,12617,sherrod-martin,0
6179,291025029,12433,everette-brown,0
6180,291025029,8595,chris-harris,0
6181,291025029,12703,captain-munnerlyn,0
6182,291025029,4490,tyler-brayton,0
6183,291025029,10669,c.j.-wilson,0
6184,291025029,10789,quinton-teal,0
6185,291025029,12496,tony-fiammetta,0
6186,291025029,11308,dan-connor,0
6187,291025029,11455,hilee-taylor,0
6188,291025029,4466,jordan-gross,0
6189,291025029,2229,na'il-diggs,0
6190,291025029,10527,charles-johnson,0
6191,291025029,10526,tank-tyler,0
6192,291025029,2489,rian-lindell,1
6193,291025029,139,john-kasay,1
6194,291025029,2797,brian-moorman,0
6195,291025029,2845,jason-baker,0
6196,291025034,8416,alex-smith,1
6197,291025034,4260,shaun-hill,1
6198,291025034,5615,matt-schaub,1
6199,291025034,8479,frank-gore,1
6200,291025034,11408,josh-morgan,1
6201,291025034,12491,glen-coffee,1
6202,291025034,11323,steve-slaton,1
6203,291025034,4551,chris-brown,1
6204,291025034,9592,vernon-davis,1
6205,291025034,12563,michael-crabtree,1
6206,291025034,658,isaac-bruce,1
6207,291025034,9761,delanie-walker,1
6208,291025034,9686,michael-robinson,1
6209,291025034,9684,owen-daniels,1
6210,291025034,4461,andre-johnson,1
6211,291025034,4713,kevin-walter,1
6212,291025034,3575,andre-davis,1
6213,291025034,9837,david-anderson,1
6214,291025034,8612,joel-dreessen,1
6215,291025034,4655,arnaz-battle,0
6216,291025034,10569,dashon-goldson,0
6217,291025034,4494,eugene-wilson,0
6218,291025034,10455,patrick-willis,0
6219,291025034,2552,justin-smith,0
6220,291025034,9778,marcus-hudson,0
6221,291025034,9608,manny-lawson,0
6222,291025034,2569,nate-clements,0
6223,291025034,12693,scott-mckillop,0
6224,291025034,2165,mark-roman,0
6225,291025034,5583,shawntae-spencer,0
6226,291025034,10138,ahmad-brooks,0
6227,291025034,1449,takeo-spikes,0
6228,291025034,4570,matt-wilhelm,0
6229,291025034,9726,parys-haralson,0
6230,291025034,9279,marques-harris,0
6231,291025034,11263,kentwan-balmer,0
6232,291025034,10590,tarell-brown,0
6233,291025034,2810,demetric-evans,0
6234,291025034,12453,brian-cushing,0
6235,291025034,5748,jacques-reeves,0
6236,291025034,10661,zac-diles,0
6237,291025034,9619,demeco-ryans,0
6238,291025034,5535,dunta-robinson,0
6239,291025034,9640,bernard-pollard,0
6240,291025034,9587,mario-williams,0
6241,291025034,410,jeff-zgonina,0
6242,291025034,8451,shaun-cody,0
6243,291025034,12716,glover-quin,0
6244,291025034,3629,kevin-bentley,0
6245,291025034,11260,duane-brown,0
6246,291025034,12449,connor-barwin,0
6247,291025034,9896,john-busing,0
6248,291025034,5660,antonio-smith,0
6249,291025034,10454,amobi-okoye,0
6250,291025034,11407,dominique-barber,0
6251,291025034,10517,jacoby-jones,0
6252,291025034,982,joe-nedney,1
6253,291025034,1981,kris-brown,1
6254,291025034,5713,andy-lee,0
6255,291025034,838,matt-turk,0
6256,291026028,1753,donovan-mcnabb,1
6257,291026028,2549,michael-vick,1
6258,291026028,8440,jason-campbell,1
6259,291026028,11283,desean-jackson,1
6260,291026028,12514,lesean-mccoy,1
6261,291026028,3619,brian-westbrook,1
6262,291026028,9297,leonard-weaver,1
6263,291026028,3579,clinton-portis,1
6264,291026028,3761,rock-cartwright,1
6265,291026028,12579,jeremy-maclin,1
6266,291026028,10605,brent-celek,1
6267,291026028,9695,jason-avant,1
6268,291026028,8449,reggie-brown,1
6269,291026028,11282,fred-davis,1
6270,291026028,2564,santana-moss,1
6271,291026028,11268,devin-thomas,1
6272,291026028,3590,antwaan-randle-el,1
6273,291026028,3584,ladell-betts,1
6274,291026028,5606,chris-cooley,1
6275,291026028,1686,mike-sellers,1
6276,291026028,2402,todd-yoder,1
6277,291026028,5107,quintin-mikell,0
6278,291026028,9600,brodrick-bunkley,0
6279,291026028,5584,sean-jones,0
6280,291026028,2641,casey-rabach,0
6281,291026028,3601,will-witherspoon,0
6282,291026028,10883,akeem-jordan,0
6283,291026028,4961,joselio-hanson,0
6284,291026028,4578,asante-samuel,0
6285,291026028,8445,mike-patterson,0
6286,291026028,5552,jason-babin,0
6287,291026028,8560,trent-cole,0
6288,291026028,4864,chris-clemons,0
6289,291026028,3587,sheldon-brown,0
6290,291026028,9657,chris-gocong,0
6291,291026028,2164,darren-howard,0
6292,291026028,12425,macho-harris,0
6293,291026028,11351,quintin-demps,0
6294,291026028,12653,moise-fokou,0
6295,291026028,8498,ellis-hobbs,0
6296,291026028,12947,antonio-dixon,0
6297,291026028,11281,trevor-laws,0
6298,291026028,2821,juqua-parker,0
6299,291026028,1716,david-akers,0
6300,291026028,10980,eldra-buckley,0
6301,291026028,5304,tracy-white,0
6302,291026028,2555,andre-carter,0
6303,291026028,1680,london-fletcher,0
6304,291026028,10451,laron-landry,0
6305,291026028,11483,chris-horton,0
6306,291026028,3543,albert-haynesworth,0
6307,291026028,9621,rocky-mcintosh,0
6308,291026028,10794,chris-wilson,0
6309,291026028,9424,lorenzo-alexander,0
6310,291026028,5533,deangelo-hall,0
6311,291026028,9782,kedric-golston,0
6312,291026028,9759,reed-doughty,0
6313,291026028,8424,carlos-rogers,0
6314,291026028,4539,derrick-dockery,0
6315,291026028,11361,justin-tryon,0
6316,291026028,12439,brian-orakpo,0
6317,291026028,1033,phillip-daniels,0
6318,291026028,2593,fred-smoot,0
6319,291026028,10622,h.b.-blades,0
6320,291026028,13153,jeremy-jarmon,0
6321,291026028,2173,cornelius-griffin,0
6322,291026028,9361,shaun-suisham,1
6323,291026028,10441,sav-rocca,0
6324,291026028,1963,hunter-smith,0
6325,291101002,5615,matt-schaub,1
6326,291101002,8664,ryan-fitzpatrick,1
6327,291101002,8491,ryan-moats,1
6328,291101002,4551,chris-brown,1
6329,291101002,10517,jacoby-jones,1
6330,291101002,4713,kevin-walter,1
6331,291101002,11323,steve-slaton,1
6332,291101002,10456,marshawn-lynch,1
6333,291101002,1056,terrell-owens,1
6334,291101002,10195,fred-jackson,1
6335,291101002,5823,justin-jenkins,1
6336,291101002,4461,andre-johnson,1
6337,291101002,9837,david-anderson,1
6338,291101002,9684,owen-daniels,1
6339,291101002,12535,james-casey,1
6340,291101002,6301,vonta-leach,1
6341,291101002,3564,josh-reed,1
6342,291101002,5538,lee-evans,1
6343,291101002,11379,derek-fine,1
6344,291101002,11458,steve-johnson,1
6345,291101002,2561,marcus-stroud,0
6346,291101002,5748,jacques-reeves,0
6347,291101002,12453,brian-cushing,0
6348,291101002,12613,jairus-byrd,0
6349,291101002,9619,demeco-ryans,0
6350,291101002,12716,glover-quin,0
6351,291101002,9640,bernard-pollard,0
6352,291101002,5535,dunta-robinson,0
6353,291101002,4494,eugene-wilson,0
6354,291101002,8451,shaun-cody,0
6355,291101002,10454,amobi-okoye,0
6356,291101002,3629,kevin-bentley,0
6357,291101002,10661,zac-diles,0
6358,291101002,5660,antonio-smith,0
6359,291101002,11352,xavier-adibi,0
6360,291101002,12690,brice-mccain,0
6361,291101002,410,jeff-zgonina,0
6362,291101002,11407,dominique-barber,0
6363,291101002,9393,tim-bulman,0
6364,291101002,12449,connor-barwin,0
6365,291101002,9267,george-wilson,0
6366,291101002,1547,chris-draft,0
6367,291101002,10478,paul-posluszny,0
6368,291101002,12529,nic-harris,0
6369,291101002,11348,reggie-corner,0
6370,291101002,4504,drayton-florence,0
6371,291101002,4506,chris-kelsay,0
6372,291101002,6132,spencer-johnson,0
6373,291101002,4569,terrence-mcgee,0
6374,291101002,9612,john-mccargo,0
6375,291101002,3589,ryan-denney,0
6376,291101002,4558,todd-johnson,0
6377,291101002,2594,aaron-schobel,0
6378,291101002,10627,john-wendling,0
6379,291101002,12456,aaron-maybin,0
6380,291101002,11306,chris-ellis,0
6381,291101002,13007,ashlee-palmer,0
6382,291101002,11453,demetress-bell,0
6383,291101002,3575,andre-davis,0
6384,291101002,11784,jonathan-stupar,0
6385,291101002,1981,kris-brown,1
6386,291101002,2489,rian-lindell,1
6387,291101002,838,matt-turk,0
6388,291101002,2797,brian-moorman,0
6389,291101003,8627,derek-anderson,1
6390,291101003,10466,brady-quinn,1
6391,291101003,9597,jay-cutler,1
6392,291101003,2136,jamal-lewis,1
6393,291101003,9270,josh-cribbs,1
6394,291101003,9731,jerome-harrison,1
6395,291101003,11278,matt-forte,1
6396,291101003,10537,garrett-wolfe,1
6397,291101003,9643,devin-hester,1
6398,291101003,12581,mohamed-massaquoi,1
6399,291101003,10678,chansi-stuckey,1
6400,291101003,1822,steve-heiden,1
6401,291101003,4939,mike-furrey,1
6402,291101003,9766,lawrence-vickers,1
6403,291101003,12592,brian-robiskie,1
6404,291101003,5757,michael-gaines,1
6405,291101003,12678,johnny-knox,1
6406,291101003,10475,greg-olsen,1
6407,291101003,11304,earl-bennett,1
6408,291101003,11392,kellen-davis,1
6409,291101003,1932,desmond-clark,1
6410,291101003,9628,danieal-manning,0
6411,291101003,4493,charles-tillman,0
6412,291101003,2868,adewale-ogunleye,0
6413,291101003,8448,brodney-pool,0
6414,291101003,10927,jason-trusnik,0
6415,291101003,5893,mike-adams,0
6416,291101003,2328,robaire-smith,0
6417,291101003,10174,abram-elam,0
6418,291101003,10497,eric-wright,0
6419,291101003,12687,kaluka-maiava,0
6420,291101003,3675,kenyon-coleman,0
6421,291101003,1911,david-bowens,0
6422,291101003,9599,kamerion-wimbley,0
6423,291101003,5704,corey-williams,0
6424,291101003,10448,joe-thomas,0
6425,291101003,11465,alex-hall,0
6426,291101003,9381,raymond-ventrone,0
6427,291101003,11424,ahtyba-rubin,0
6428,291101003,2609,shaun-rogers,0
6429,291101003,12656,coye-francies,0
6430,291101003,1899,eric-barton,0
6431,291101003,2208,hank-poteat,0
6432,291101003,3640,dave-zastudil,0
6433,291101003,10583,brandon-mcdonald,0
6434,291101003,8605,c.j.-mosley,0
6435,291101003,10856,nick-roach,0
6436,291101003,4624,hunter-hillenmeyer,0
6437,291101003,12629,al-afalava,0
6438,291101003,3632,alex-brown,0
6439,291101003,4526,lance-briggs,0
6440,291101003,11365,zack-bowman,0
6441,291101003,10611,corey-graham,0
6442,291101003,5539,tommie-harris,0
6443,291101003,11324,marcus-harrison,0
6444,291101003,9745,mark-anderson,0
6445,291101003,10573,josh-beekman,0
6446,291101003,4515,anthony-adams,0
6447,291101003,5738,darrell-mcclover,0
6448,291101003,11356,craig-steltz,0
6449,291101003,3776,adrian-peterson,0
6450,291101003,1440,phil-dawson,1
6451,291101003,9354,robbie-gould,1
6452,291101003,1252,brad-maynard,0
6453,291101006,1575,matt-hasselbeck,1
6454,291101006,5209,tony-romo,1
6455,291101006,5568,julius-jones,1
6456,291101006,1755,edgerrin-james,1
6457,291101006,11467,justin-forsett,1
6458,291101006,8523,marion-barber,1
6459,291101006,11256,felix-jones,1
6460,291101006,11359,tashard-choice,1
6461,291101006,10147,miles-austin,1
6462,291101006,5741,patrick-crayton,1
6463,291101006,4529,nate-burleson,1
6464,291101006,3593,deion-branch,1
6465,291101006,11272,john-carlson,1
6466,291101006,2753,t.j.-houshmandzadeh,1
6467,291101006,4579,justin-griffith,1
6468,291101006,4568,seneca-wallace,1
6469,291101006,4527,jason-witten,1
6470,291101006,10194,sam-hurd,1
6471,291101006,5532,roy-williams,1
6472,291101006,12588,kevin-ogletree,1
6473,291101006,11295,martellus-bennett,1
6474,291101006,12550,john-phillips,1
6475,291101006,4870,colin-cole,0
6476,291101006,11366,orlando-scandrick,0
6477,291101006,12641,victor-butler,0
6478,291101006,11544,david-hawthorne,0
6479,291101006,2588,ken-lucas,0
6480,291101006,5840,jordan-babineaux,0
6481,291101006,8512,leroy-hill,0
6482,291101006,4469,marcus-trufant,0
6483,291101006,2188,deon-grant,0
6484,291101006,10529,brandon-mebane,0
6485,291101006,9649,darryl-tapp,0
6486,291101006,11262,lawrence-jackson,0
6487,291101006,12452,aaron-curry,0
6488,291101006,10499,josh-wilson,0
6489,291101006,12624,max-unger,0
6490,291101006,9617,kelly-jennings,0
6491,291101006,11358,red-bryant,0
6492,291101006,4524,cory-redding,0
6493,291101006,4278,d.d.-lewis,0
6494,291101006,12557,deon-butler,0
6495,291101006,10300,lance-laury,0
6496,291101006,11397,owen-schmitt,0
6497,291101006,12717,nick-reed,0
6498,291101006,10604,will-herring,0
6499,291101006,1448,keith-brooking,0
6500,291101006,4561,bradie-james,0
6501,291101006,4463,terence-newman,0
6502,291101006,8571,gerald-sensabaugh,0
6503,291101006,9604,bobby-carpenter,0
6504,291101006,4500,ken-hamlin,0
6505,291101006,10361,stephen-bowen,0
6506,291101006,8638,jay-ratliff,0
6507,291101006,8426,demarcus-ware,0
6508,291101006,9678,jason-hatcher,0
6509,291101006,8435,marcus-spears,0
6510,291101006,10680,alan-ball,0
6511,291101006,9724,pat-watkins,0
6512,291101006,12459,david-buehler,0
6513,291101006,11259,mike-jenkins,0
6514,291101006,5560,igor-olshansky,0
6515,291101006,1170,olindo-mare,1
6516,291101006,10621,nick-folk,1
6517,291101006,10238,jon-ryan,0
6518,291101006,5096,mat-mcbriar,0
6519,291101008,2299,marc-bulger,1
6520,291101008,4680,josh-brown,1
6521,291101008,12483,matthew-stafford,1
6522,291101008,5549,steven-jackson,1
6523,291101008,11674,danny-amendola,1
6524,291101008,3582,maurice-morris,1
6525,291101008,11298,kevin-smith,1
6526,291101008,12635,aaron-brown,1
6527,291101008,11375,keenan-burton,1
6528,291101008,8663,billy-bajema,1
6529,291101008,10287,daniel-fells,1
6530,291101008,5681,mike-karney,1
6531,291101008,3642,randy-mcmichael,1
6532,291101008,11267,donnie-avery,1
6533,291101008,12567,brandon-gibson,1
6534,291101008,10689,kenneth-darby,1
6535,291101008,4475,bryant-johnson,1
6536,291101008,12549,brandon-pettigrew,1
6537,291101008,4929,casey-fitzsimmons,1
6538,291101008,4972,will-heller,1
6539,291101008,2163,dennis-northcutt,1
6540,291101008,12602,derrick-williams,1
6541,291101008,9290,james-butler,0
6542,291101008,4522,dewayne-white,0
6543,291101008,12454,james-laurinaitis,0
6544,291101008,4243,paris-lenon,0
6545,291101008,8464,ron-bartell,0
6546,291101008,8480,oshiomogho-atogwe,0
6547,291101008,11236,chris-long,0
6548,291101008,10163,quincy-butler,0
6549,291101008,10785,craig-dahl,0
6550,291101008,10597,clifton-ryan,0
6551,291101008,1621,leonard-little,0
6552,291101008,9790,lajuan-ramsey,0
6553,291101008,11486,david-vobora,0
6554,291101008,2432,james-hall,0
6555,291101008,12759,k.c.-asiodu,0
6556,291101008,10528,jonathan-wade,0
6557,291101008,11920,leger-douzable,0
6558,291101008,11462,chris-chamberlain,0
6559,291101008,11448,larry-grant,0
6560,291101008,12623,jason-smith,0
6561,291101008,9387,samkon-gado,0
6562,291101008,9595,ernie-sims,0
6563,291101008,3545,phillip-buchanon,0
6564,291101008,12528,louis-delmas,0
6565,291101008,9691,ko-simpson,0
6566,291101008,2626,william-james,0
6567,291101008,2147,julian-peterson,0
6568,291101008,3656,larry-foote,0
6569,291101008,10418,kevin-hobbs,0
6570,291101008,11326,cliff-avril,0
6571,291101008,12667,sammie-lee-hill,0
6572,291101008,12682,deandre-levy,0
6573,291101008,12654,zack-follett,0
6574,291101008,4292,kalvin-pearson,0
6575,291101008,5452,vinny-ciurciu,0
6576,291101008,3694,demarcus-faggins,0
6577,291101008,1382,grady-jackson,0
6578,291101008,11450,landon-cohen,0
6579,291101008,3724,marquand-manuel,0
6580,291101008,11321,andre-fluellen,0
6581,291101008,5749,donnie-jones,0
6582,291101008,2669,nick-harris,0
6583,291101009,112,brett-favre,1
6584,291101009,8439,aaron-rodgers,1
6585,291101009,11443,matt-flynn,1
6586,291101009,10452,adrian-peterson,1
6587,291101009,3784,chester-taylor,1
6588,291101009,12569,percy-harvin,1
6589,291101009,9475,ryan-grant,1
6590,291101009,9530,john-kuhn,1
6591,291101009,1432,ahman-green,1
6592,291101009,5603,bernard-berrian,1
6593,291101009,10488,sidney-rice,1
6594,291101009,4549,visanthe-shiancoe,1
6595,291101009,5745,jeff-dugan,1
6596,291101009,1796,jimmy-kleinsasser,1
6597,291101009,9638,greg-jennings,1
6598,291101009,1966,donald-driver,1
6599,291101009,10522,james-jones,1
6600,291101009,10387,spencer-havner,1
6601,291101009,4614,donald-lee,1
6602,291101009,12508,quinn-johnson,1
6603,291101009,10546,brian-robison,0
6604,291101009,11421,john-sullivan,0
6605,291101009,5776,scott-wells,0
6606,291101009,9769,johnny-jolly,0
6607,291101009,9603,chad-greenway,0
6608,291101009,1356,pat-williams,0
6609,291101009,5651,jared-allen,0
6610,291101009,5581,madieu-williams,0
6611,291101009,11277,tyrell-johnson,0
6612,291101009,9634,cedric-griffin,0
6613,291101009,4467,kevin-williams,0
6614,291101009,9713,ray-edwards,0
6615,291101009,5920,benny-sapp,0
6616,291101009,12721,jamarca-sanford,0
6617,291101009,12604,kenny-onatolu,0
6618,291101009,8490,karl-paymah,0
6619,291101009,12630,asher-allen,0
6620,291101009,11636,erin-henderson,0
6621,291101009,4498,e.j.-henderson,0
6622,291101009,10608,eric-frampton,0
6623,291101009,9359,heath-farwell,0
6624,291101009,2565,steve-hutchinson,0
6625,291101009,4470,jimmy-kennedy,0
6626,291101009,4487,nick-barnett,0
6627,291101009,5432,tramon-williams,0
6628,291101009,2577,ryan-pickett,0
6629,291101009,12438,clay-matthews,0
6630,291101009,9445,atari-bigby,0
6631,291101009,3684,aaron-kampman,0
6632,291101009,10635,desmond-bishop,0
6633,291101009,9591,a.j.-hawk,0
6634,291101009,5655,brandon-chillar,0
6635,291101009,1442,charles-woodson,0
6636,291101009,8465,nick-collins,0
6637,291101009,9794,derrick-martin,0
6638,291101009,12447,b.j.-raji,0
6639,291101009,1729,al-harris,0
6640,291101009,5009,cullen-jenkins,0
6641,291101009,10507,brandon-jackson,0
6642,291101009,12675,brad-jones,0
6643,291101009,8539,brady-poppinga,0
6644,291101009,11229,brett-goode,0
6645,291101009,11427,jaymar-johnson,0
6646,291101009,1328,ryan-longwell,1
6647,291101009,10636,mason-crosby,1
6648,291101009,9296,chris-kluwe,0
6649,291101009,11201,jeremy-kapinos,0
6650,291101010,3636,david-garrard,1
6651,291101010,5631,luke-mccown,1
6652,291101010,9589,vince-young,1
6653,291101010,9646,maurice-jones-drew,1
6654,291101010,12503,rashad-jennings,1
6655,291101010,12598,mike-thomas,1
6656,291101010,5580,greg-b.-jones,1
6657,291101010,11258,chris-johnson,1
6658,291101010,9631,lendale-white,1
6659,291101010,12564,jarett-dillard,1
6660,291101010,9614,marcedes-lewis,1
6661,291101010,5645,ernest-wilford,1
6662,291101010,1757,torry-holt,1
6663,291101010,10523,mike-sims-walker,1
6664,291101010,4601,justin-gage,1
6665,291101010,8593,bo-scaife,1
6666,291101010,9307,nate-washington,1
6667,291101010,2583,alge-crumpler,1
6668,291101010,12556,kenny-britt,1
6669,291101010,12537,jared-cook,1
6670,291101010,9801,cortland-finnegan,0
6671,291101010,4989,roderick-hood,0
6672,291101010,10492,justin-durant,0
6673,291101010,5564,daryl-smith,0
6674,291101010,12677,terrance-knighton,0
6675,291101010,10465,reggie-nelson,0
6676,291101010,11241,derrick-harvey,0
6677,291101010,9992,brian-iwuh,0
6678,291101010,3537,john-henderson,0
6679,291101010,9666,clint-ingram,0
6680,291101010,10791,tyron-brackenridge,0
6681,291101010,10505,gerald-alexander,0
6682,291101010,8503,atiyyah-ellison,0
6683,291101010,4262,brian-russell,0
6684,291101010,9768,montavious-stanley,0
6685,291101010,12646,derek-cox,0
6686,291101010,12699,zach-miller,0
6687,291101010,12611,eben-britton,0
6688,291101010,11286,quentin-groves,0
